取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
916526,2025-07-03,0,Rサービス業（他に分されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,48,25.238662,0,トレーラーヘッド,0,0,0,0,自動車,966.123,122.851,21.691,24.149,16.458,0,0,78.573,0,1.036,46.021,8.257,25.121,307.504,19.8348,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.75,0,0,0,0,0
913608,2025-10-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.471264,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.21,0,0,0,0,0
918284,2025-04-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.409527,0,ヤリス（ブラック）,0,0,0,0,一般,1337.839,397.092,92.989,80.02,54.06,0,0,12.893,0,29.896,0,18.897,0,1070934.025,8.2937,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.03,0,0,0,0,0
913608,2025-10-21,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.3323,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.25,0,0,0,0,0
913608,2025-10-21,0,Rサービス業（他に分類されないも）,0,既存先,宇都宮営業部,その他,2025,60,24.612,0,等備用端末機器,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.23,0,0,0,0,0
931119,2025-09-02,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.166654,0,ダイハツ アトレー,0,0,0,0,自動車,63.034,32.855,13.61,13.493,9.538,0,0,13.415,0,0,3.207,1.391,1.598,17.542,1.4304,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.21,0,0,0,0,0
913608,2025-10-21,0,Rサービス案（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.092688,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.34,0,0,0,0,0
913608,2025-10-21,0,Rサービス業（他に分類されないもの）,0,既存先,0,その他,2025,60,1.99,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.26,0,0,0,0,0
906929,2025-08-07,0,D建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.756591,0,アクア z,0,0,0,0,自動車,199.054,46.21,10.066,4.118,4.037,0,0,10.676,0,0,0,1.778,12.635,12.5244,4.5957,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.030,0,0,0,0,0
913608,2025-10-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.1134,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.42,0,0,0,0,0
901331,2025-11-21,0,D建設業,0,既存先,宇都宮営業部,その他,2025,48,0.64,0,輪転機,0,0,0,0,一般,5745.221,800.369,226.63,189.732,134.055,0,0,0,-146.097,6.203,5.982,15.75,13.157,0,1.49986,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.94,0,0,0,0,0
933585,2025-09-18,0,D 建設業,0,新規先,宇都宮営業部,銀行紹介,2025,60,0.825,0,POWER YILLEIII,0,0,0,0,一般,255.829,59.789,7.223,5.556,10.503,0,0,16.327,0,7.038,2.271,3.591,7.024,48.942,0,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.61,0,0,0,0,0
971683,2025-08-06,0,E 製造業,0,既存先,宇都宮営業部,その他,2025,60,9.097,0,パソコン他,0,0,0,0,一般,2498.387,254.738,-26.788,-6.564,-3.632,0,0,215.96,0,3.985,96.945,19.601,149.793,179.212,38.5888,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.22,0,0,0,0,0
933259,2025-07-09,0,D 建設業,0,新規先,宇都宮営業部,銀行紹介,2025,60,3.68,0,楜木粉砕機,0,0,0,0,一般,49.659,49.659,3.689,4.471,3.49,0,0,2.839,0,1.676,0,0.822,0,11.748,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.54,0,0,0,0,0
916526,2025-07-03,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,17.399973,0,トレーラー,0,0,0,0,自動車,966.123,122.851,21.691,24.149,16.458,0,0,78.573,0,1.036,46.021,8.257,25.121,307.504,19.8348,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.71,0,0,0,0,0
931807,2025-10-17,0,Rサービス案（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.909091,0,Crestage-Solo 2錠剤供給61S,0,0,0,0,一般,1146.683,486.013,26.729,31.237,7.445,0,0,2.608,0,16.323,0,42.271,0,262,4.62765,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.03,0,0,0,0,0
913608,2025-10-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.428,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.24,0,0,0,0,0
928243,2025-10-17,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.6,0,防犯カメラ,0,0,0,0,一般,176.446,27.725,-6.921,-7.259,-7.341,0,0,15.733,0.046,8.342,0.977,3.066,6.192,47.4,1.484,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.00,0,0,0,0,0
918284,2025-04-21,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.409527,0,ヤリス（スーパーホワイト2）,0,0,0,0,自動車,1337.839,397.092,92.989,80.02,54.06,0,0,12.893,0,29.896,0,18.897,0,1070.934025,8.2937,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.03,0,0,0,0,0
908805,2025-06-25,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,1.614264,0,プロボックス（HEV）,0,0,0,0,自動車,3577.826,501.783,7.653,28.177,18.74,0,0,0.292,7.167,11.579,0,18.006,0,330.476076,8.4003,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.87,0,0,0,0,0
932286,2025-09-01,0,D建設業,0,既存先,0,銀行紹介,2025,60,2.8,0,委託販売管理システム,0,0,0,0,一般,7.919,1.594,0.64,0.549,0.384,0,0,0,0,0,0,0,0.044,53.468,3.159,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.40,0,0,0,0,0
913608,2025-10-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.116,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.43,0,0,0,0,0
933575,2025-09-19,0,D 建設業,0,新規先,宇都宮営業部,銀行紹介,2025,60,0.2,0,パソコンおよびソフト,0,0,0,0,一般,179.337,33.418,-0.907,0.555,0.272,0,0,3.224,1.674,1.188,4.087,0.302,25.309,33.814,0,0,6,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.66,0,0,0,0,0
913608,2025-09-19,0,Rサービス案（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.41,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.25,0,0,0,0,0
950153,2025-10-09,0,E 製造業,0,既存先,宇都宮営業部,銀行紹介,2025,72,0.76,0,温水洗浄機,0,0,0,0,一般,877.613,330.748,10.469,7.644,6.981,0,0,64.509,0,6.891,23.487,12.53,0.459,237.12,0.6971,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.26,0,0,0,0,0
931807,2025-09-30,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.812,0,CARADA電子薬歴（ソフト）,0,0,0,0,一般,1146.683,486.013,26.729,31.237,7.445,0,0,2.608,0,16.323,0,42.271,0,262,4.62765,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.20,0,0,0,0,0
918284,2025-04-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.409527,0,ャリス（マッシブグレー）,0,0,0,0,自動車,1337.839,397.092,92.989,80.02,54.06,0,0,12.893,0,29.896,0,18.897,0,1070.934025,8.2937,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.03,0,0,0,0,0
962229,2025-06-10,0,D建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.7292,0,椅子入替一式,0,0,0,0,一般,7834.462,991.516,131.508,88.702,60.607,0,0,0,-10.688,5.167,1.307,33.498,26.645,270,3.48096,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.84,0,0,0,0,0
929371,2025-08-26,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,48,0.6841,0,パソコン一式,0,0,0,0,一般,4942.769,4826.312,573.955,596.559,416.974,0,0,0.078,1.689,30.058,0,20.855,0,130.346,4.42652,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.07,0,0,0,0,0
905966,2025-07-01,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.12115,0,プレオプラス（小山支社①）,0,0,0,0,自動車,726.982,726.982,3.103,56.457,43.163,0,0,14.755,0,35.92,0,12.667,0,20.002,8.5417,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.69,0,0,0,0,0
913608,2025-09-19,0,Rサービス案（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.51,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.23,0,0,0,0,0
901500,2025-10-13,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.35,0,デスク・ノートPC,0,0,0,0,一般,4071.06,682.182,30.287,31.739,28.757,0,0,0,0,13.818,0,54.426,1.895,608.151,18.6157,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.53,0,0,0,0,0
