ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
920423,2025/1/23,宇都宮営業部,自動車,プロボックス,D建設業,154.717,9.7166,497.283,168.579,-29.27,9.098,11.156,19.002,,89.513,12.803,6.463,,5,既存先,自動車リース,,当社受注,,,銀行,1.498182,60,2.67%
971683,2024/11/15,宇都宮営業部,自動車,いすずELFワイド,E 製造業,179.212,38.5888,2498.387,254.738,-26.788,-6.564,-3.632,3.985,96.945,215.96,,19.601,149.793,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,7.7,60,3.66%
913608,2025/4/24,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,,ユーザー,0.197,60,2.73%
916819,2025/4/10,宇都宮営業部,割賦,PAS,Rサービス業（他に分類されないもの）,18.334,0.7672,75.611,23.556,-1.158,0.617,0.125,4.26,3.365,4.29,18.352,0.084,1.5,無格付,新規先,割賦,1,当社受注,,2,銀行,0.753,60,3.30%
913608,2025/4/10,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,30.269,60,1.56%
961361,2025/2/4,宇都宮営業部,一般,Fuwarica,Rサービス業（他に分類されないもの）,247.394,2.9269,9881.831,1227.596,85.832,85.554,13.162,10.297,21.71,16.166,,40.244,83.243,5,既存先,一般リース,1,当社受注,,2,銀行,1.45,60,2.90%
901331,2025/4/22,宇都宮営業部,一般,複合機,D建設業,,1.49986,5745.221,800.369,226.63,189.732,134.055,6.203,5.982,,-146.097,15.75,13.157,無格付,既存先,一般リース,1,当社受注,,,銀行,0.3315,60,3.41%
925942,2025/3/27,宇都宮営業部,一般,冷蔵機入替,E製造業,356.212,43.48422,2031.33,200.127,3.088,1.16,15.115,8.494,0.168,69.681,2.235,4.998,49.126,9,既存先,一般リース,1,当社受注,,1,ユーザー,5.6,60,3.24%
926419,2025/4/4,宇都宮営業部,一般,アイスメーカー,1卸売業・小売業,254.583082,2.7834,991.834,188.284,0.5,-3.38,-3.099,6.517,,1.204,12.501,11.557,0,要注意先,既存先,一般リース,,当社受注,,2,銀行,0.807,48,4.92%
977094,2025/4/3,宇都宮営業部,一般,複合機,Rサービス業（他に分類されないもの）,596.429,27.176,12154.332,9179.403,956.444,1618.673,857.119,1071.09,,242.021,-10225.929,397.482,,要注意先,既存先,一般リース,,当社受注,,2,銀行,0.428,60,4.48%
913608,2025/3/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.18,60,2.75%
913608,2025/3/24,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,28.808,60,1.56%
919764,2025/3/31,宇都宮営業部,一般,電話機・複合機,Rサービス策（他に分類されないもの）,258.251,6.1108,554.456,419.659,21.622,34.091,24.57,37.454,0,9,34.531,21.441,,5,既存先,一般リース,1,当社受注,,,銀行,1.2484,72,2.92%
914715,2025/3/26,宇都宮営業部,自動車,日野 デュトロ パッカー 2t,Rサービス業（他に分類されないもの）,210.579,11.264,687.388,248.923,35.34,46.364,32.672,18.317,0,21.847,,13.847,4.976,無格付,新規先,自動車リース,1,当社受注,,2,銀行,11.7,60,199%
913608,2025/3/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.379,60,1.57%
932183,2024/12/17,宇都宮営業部,自動車,アルファード,Rサービス（他に分類されないもの）,5.274,0,12.496,12.496,-1.267,-1.309,-1.39,0.055,0,0,0,0.12,,無格付,新規先,自動車リース,2,失注,,2,銀行,5.67871,60,
932718,2025/3/24,宇都宮営業部,一般,電線加工機,E製造業,1.472,0,24.591,9.095,-0.564,-0.331,-0.4,0.015,0.062,,,0.61,0.016,無格付,新規先,一般リース,2,失注,分は文実（酸実・口己金）,2,銀行,0.895,60,3.83%
909273,2025/4/24,宇都宮営業部,一般,複合機,M 宿泊業・飲食サービス業,828.53,1.4187,2231.739,1836.702,133.651,150.191,96.773,122.167,,8.776,12.101,28.912,,無格付,既存先,一般リース,2,失注,設備役資見計せ（禁選・話縮）,2,銀行,0.7,60,3.16%
962443,2025/1/27,,一般,フォークリフト,1卸売業・小売業,50,0,1052.683,228.025,12.479,17.823,12.566,4.488,0,2.563,0.046,0.564,0,9,新規先,一般リース,2,失注,設備投資見合せ（部湯・話縮）,2,銀行,1.919,60,3.08%
932095,2024/12/4,宇都宮営業部,自動車,スズキ キャリイ,1卸売業・小売業,174.148,,844.848,334.205,-18.473,-19.258,-17.783,8.766,,,0.501,25.229,,要注意先,新規先,自動車リース,2,失注,他社合（レート）,,銀行,1.509167,72,
929638,2025/3/14,宇都宮営業部,一般,デル製 パソコン 6台,Rサービス案（他に分類されないもの）,,1.11975,267.53,267.53,-16.299,-17.08,9.214,0.65,0,0,0,3.457,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.75,60,2.85%
950594,2025/2/18,宇都宮営業部,割賦,型枠一式,E 製造業,164.948,19.0149,684.021,153.835,10.967,6.915,3.537,4.344,7.635,44.002,96.549,7.37,4.189,要注意先,既存先,割賦,2,失注,,1,ユーザー,3,36,3.93%
932558,2025/2/21,宇都宮営業部,一般,フォークリフト,1卸売業・小売業,3.28,,175.95,48.414,3.373,2.961,2.363,2.582,0.313,0.336,0.153,4.161,,無格付,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,3.07,72,
932540,2025/2/19,宇都宮営業部,割賦,圧力タンク,E 製造業,17.662,,96.8,34.795,0.031,0.74,0.659,,0,23.843,,1.269,0.356,無格付,新規先,割賦,2,失注,,2,銀行,4.4,60,
914156,2025/1/29,宇都宮営業部,割賦,トヨタエンジンフォークリフト,E 製造業,207.756,3.1212,361.367,38.827,-42.872,-40.836,-45.492,1.457,20.641,109.332,0,0.151,1.088,要注意先,既存先,割賦,2,失注,,2,銀行,2.706,60,3.51%
932631,2025/3/5,宇都宮営業部,自動車,N-VAN,E 製造業,3.308,,242.53,59.145,-3.431,8.574,6.702,0.749,8.019,31.226,,0.811,0.827,2,新規先,自動車リース,2,失注,物件不適,2,銀行,1.478246,60,3.61%
931815,2024/10/10,宇都宮営業部,一般,カラボカラーセンサー,D建設業,43.966,,385.583,156.652,4.263,0.964,0.548,,,30.614,0,10.335,,要注意先,新規先,一般リース,2,失注,設費後資見合せ（特選・認知）,2,銀行,2.52344,60,
916526,2025/3/14,宇都宮営業部,自動車,アルファード,Rサービス業（他に分類されないもの）,307.504,19.8348,966.123,122.851,21.691,24.149,16.458,1.036,46.021,78.573,,8.257,25.121,5,既存先,自動車リース,2,失注,,2,銀行,9.9,60,4.00%
925310,2025/3/21,宇都宮営業部,一般,CHC NAV RS10バッケージ,Rサービス業（他に分類されないもの）,3.328,8.4999,264.607,145.249,55.011,35.985,30.266,6.962,1.323,4.308,,3.087,2.71,4,既存先,一般リース,1,当社受注,,2,銀行,3.98,60,4.65%
924049,2025/3/18,宇都宮営業部,一般,消毒保管機,Rサービス業（他に分類されないもの）,2.53,2.8854,108.284,104.673,0.176,0.459,0.196,0.054,,5.742,4.341,0.97,,無格付,新規先,一般リース,1,当社受注,,,銀行,2.22,60,3.52%
910765,2025/1/21,宇都宮営業部,自動車,スイフトスポーツ,Rサービス業（他に分類されないもの）,176.91,5.91,151.7,114.507,18.436,7.248,5.392,34.046,,20.116,,0.894,,要注意先,既存先,自動車リース,1,当社受注,,2,銀行,2.402691,60,6.04%
913608,2025/3/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.215,60,1.57%
930763,2024/5/14,,割賦,太陽光発電設備,Rサービス業（他に分類されないもの）,585.39,34.8977,283.305,283.305,-3.463,-11.263,-12.804,10.246,,,,,,無格付,新規先,割賦,1,当社受注,,2,銀行,13,84,3.21%
919764,2024/10/24,,一般,ネットワークカメラシステム,Rサービス業（他に分類されないもの）,258.251,6.1108,554.456,419.659,21.622,34.091,24.57,37.454,,9,34.531,21.441,,5,既存先,一般リース,1,当社受注,,2,銀行,1.5912,60,2.93%
969448,2025/2/28,宇都宮営業部,一般,エアコン,Rサービス業（他に分類されないもの）,49.715,1.3939,186.653,111.622,0.498,14.463,-0.428,2.367,,1.257,,3.156,0,9,既存先,一般リース,1,当社受注,,2,銀行,1.24,60,2.65%
913608,2025/3/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.34,60,1.60%
913608,2025/3/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.203,60,1.52%
913608,2025/3/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.1,60,2.67%
924118,2025/2/19,宇都宮営業部,一般,ロッカー型冷蔵自動販売機,E 製造業,194.828,12.44788,683.192,450.55,-5.841,-11.786,-12.131,40.347,,35.074,,42.92,,5,既存先,一般リース,1,当社受注,,2,銀行,3.44,60,3.31%
932035,2024/11/20,宇都宮営業部,一般,hp SFF400,1卸売業・小売業,325.617,1.1715,7945.274,787.995,86.891,140.217,41.58,124.251,,199.328,,16.683,0,無格付,新規先,一般リース,,当社受注,,2,銀行,1.16097,60,2.86%
912230,2025/2/13,宇都宮営業部,一般,InBody 380N,Rサービス（他に分類されないもの）,9,0.4512,4297.06,2434.108,50.131,56.531,8.307,19.987,,1.017,19.737,48.058,,無格付,新規先,一般リース,1,当社受注,,2,銀行,1.0736,36,2.71%
906346,2024/11/13,宇都宮営業部,自動車,GIGA22,Rサービス等（他に分類されないもの）,170.046,36.212,410.524,107.386,48.724,78.331,73.572,6.618,17.869,35.863,0,1.825,11.564,9,新規先,自動車リース,1,当社受注,,2,銀行,20.629804,60,3.06%
