ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
913608,2025/12/17,,一般,防犯カメラシステム,Rサービス業（他に分額されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,218.75,60,2.19%
901191,2025/11/21,宇都宮営業部,一般,AED一式,D建設業,124237,6661.8,2548869,1039954,163838,163795,97702,36383,0,,17974,55053,,,既存先,一般リース,,当社受注,,2,銀行,395.3,60,2.55%
913608,2025/12/17,,一般,防犯カメラシステム,Rサービス策（他に分開されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,228.75,60,2.18%
913608,2025/10/20,,一般,蓍へ用端末機器,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,21327,60,2.25%
913608,2025/12/17,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,104,60,3.42%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,392,60,2.29%
913608,2025/11/21,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,468,60,2.26%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,280,60,2.26%
925310,2025/12/4,宇都宮営業部,一般,トプコン GT-705,Rサービス業（他に分類されないもの）,3328,8499.9,264607,145249,55011,35985,30266,6962,1323,4308,,3087,2710,4,既存先,一般リース,1,当社受注,,2,銀行,2100,60,4.56%
910279,2025/12/9,宇都宮営業部,一般,複合機,D建設業,6000,3049.34,1876494,743086,18018,19197,8822,3408,,,-19062,45039,,4,既存先,一般リース,1,当社受注,,1,ユーザー,331.5,60,3.43%
962914,2025/12/9,宇都宮営業部,一般,複合機,D建設業,4686000,55151.24,24447352,3733568,363085,1335672,1172801,92075,107906,9518,-2770810,56468,45238,4,既存先,一般リース,1,当社受注,,1,ユーザー,1326,60,3.43%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,156,60,3.36%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス案（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,280,60,2.26%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,243.2,60,2.21%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス案（他に分されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,,ユーザー,138.12,60,3.38%
901191,2025/11/21,宇都宮営業部,一般,AED一式,D 建設業,124237,6661.8,2548869,1039954,163838,163795,97702,36383,,,17974,55053,,,既存先,一般リース,1,当社受注,,2,銀行,395.3,60,2.55%
921223,2025/7/24,宇都宮営業部,一般,電話設備一式,Rサービス業（他に分類されないもの）,291658,1973.45,8908858,1245643,126331,193615,128925,17929,,28402,0,181814,,,既存先,一般リース,1,当社受注,,2,銀行,3330,60,2.44%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,92.648,60,3.36%
924409,2025/6/20,,自動車,ヴェルファイア,Rサービス業（他に分類されないもの）,42772,,815423,140060,28030,2023,2037,4624,,27545,0,9949,,8.2,既存先,自動車リース,2,失注,他社合（レート）,2,銀行,8204.436,60,4.09%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス案（他に分類されないもの）,379979,l,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,220,60,2.25%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,,ユーザー,230,60,2.23%
932591,2025/7/31,宇都宮営業部,自動車,三菱ふそう ファイター,D 建設業,32180,3175.2,281199,34773,9552,7231,7017,1218,7759,7092,97,2348,25651,,既存先,自動車リース,1,当社受注,,2,銀行,3418.182,60,5.01%
901331,2025/12/9,宇都宮営業部,一般,複合機,D建設業,,1499.86,5745221,800369,226630,189732,134055,6203,5982,,-146097,15750,13157,4,既存先,一般リース,1,当社受注,,1,ユーザー,331.5,60,3.43%
901870,2025/12/9,宇都宮営業部,一般,複合機,1卸売業・小売業,726964,894.29,5947306,300391,67797,62308,38595,2414,30030,704278,-243298,5595,6403,4,既存先,一般リース,1,当社受注,,1,ユーザー,378,60,3.61%
913608,2025/10/20,宇都宮営業部,一般,蓍備用端末機器,Rサービス業（他に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,25369,60,2.24%
933864,2025/11/6,宇都宮営業部,自動車,プロボックス,D 建設業,3667.998,,59520,18811,-7309,-7436,-7517,764,206,,91,,,10_2,既存先,一般リース,1,当社受注,,2,銀行,2144.073,60,3.50%
913608,2025/10/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,415,60,2.29%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（絵に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,280,60,2.26%
918942,2025/11/10,宇都宮営業部,割賦,油圧ショベル,D建設業,112482,3899.7,735863,85863,3147,1537,940,962,31673,84554,24492,5070,18777,,既存先,割賦,1,当社受注,,2,銀行,7000,60,2.64%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,955,60,2.25%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,418,60,2.20%
913608,2025/11/21,,一般,防犯カメラシステム,Rサービス案（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,,ユーザー,213.2,60,2.25%
905966,2025/12/1,,自動車,ノート,Rサービス業（他に分類されないもの）,20002,8541.7,726982,726982,3103,56457,43163,35920,,14755,0,12667,,,既存先,自動車リース,1,当社受注,,,銀行,2111.9,60,4.66%
950198,2025/2/17,宇都宮営業部,一般,電解研削盤E MG 52 -K,E 製造業,187363,121439.1,3815812,632221,256313,285271,201053,12477,112612,245077,45887,5760,105645,2,既存先,一般リース,1,当社受注,,2,銀行,36000,84,2.26%
962914,2025/12/9,,一般,複合機,D建設業,4686000,55151.24,24447352,3733568,363085,1335672,1172801,92075,107906,9518,2770810,56468,45238,4,既存先,一般リース,1,当社受注,,1,ユーザー,251.68,48,3.70%
908805,2025/6/25,宇都宮営業部,自動車,新型カローラツーリング,1卸売業・小売業,330476.076,8400.3,3577826,501783,7653,28177,18740,11579,l,292,7167,18006,0,5,既存先,自動車リース,1,当社受注,,2,銀行,2264.018,60,2.87%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラ,Rサービス業（他に分額されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,420,60,2.26%
913608,2025/11/21,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,1,ユーザー,194,60,3.40%
920281,2025/11/26,,一般,電気配線用マルチプリンター,E 製造業,37044,2734.2,211679,64909,33456,36019,26325,71,9287,3492,-0,0,10187,,既存先,一般リース,1,当社受注,,2,銀行,650,60,3.26%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス薬（他に分されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,455,60,2.26%
913608,2025/11/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分顔されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,445,60,2.26%
