ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
927568,2025/7/11,宇都宮営業部,自動車,スズキ キャリイ KC,D建設業,12326,3681.6,49906,30003,5872,5816,5735,1523,,2763,0,1200,,,既存先,自動車リース,1,当社受注,,2,銀行,1266.764,60,4.13%
933005,2025/7/9,宇都宮営業部,一般,オリオン RKE型チラー,E 製造業,36892,2238,347013,20721,-7138,-1845,-1958,666,8101,26005,0,0,3351,3,新規先,一般リース,,当社受注,,2,銀行,2050,60,1.89%
967426,2025/7/30,宇都宮営業部,割賦,CNC精密自動旋盤 B 075C,E 製造業,187700,115380.1,601615,56181,-46032,6074,5863,5336,101972,1003572,-1173183,3393,5844,5,既存先,割賦,1,当社受注,,2,銀行,12000,72,2.01%
928613,2025/6/26,宇都宮営業部,自動車,UDトラックス トラクタ 11. 5t,H 運輪業・郵便業,161953,34416.72,1402554,1402554,38340,35397,25684,157066,,306678,560,50871,,5,既存先,自動車リース,1,当社受注,,1,ユーザー,12100,60,1.91%
917606,2025/4/14,宇都宮営業部,一般,コマツ超小旋回油圧ショベル,D建設業,44894,3429.16,200066,40653,5373,289,208,0,0,33115,0,2798,14474,0,既存先,一般リース,2,失注,黒糖方法更（税・魚己貴金）,,ユーザー,11600,60,2.77%
918916,2025/2/7,宇都宮営業部,自動車,ハイゼット スローバー,p 医療・福祉,33320,0,2224041,2039500,-5972,29747,29242,77181,0,271592,-2275187,51056,,,既存先,自動車リース,1,当社受注,,1,ユーザー,1664.496,60,4.37%
919953,2025/5/8,宇都宮営業部,自動車,新型クラウンセダン（HEV） Z,H 運輪業・郵便業,11466,0,219525,49041,-1344,242,231,1035,16824,19326,0,970,522,,既存先,自動車リース,,,,2,銀行,7444.81,60,
941595,2025/3/5,宇都宮営業部,自動車,いす”トラックGIGA25,H 運輸業・郵便業,278083,70490.4,1139299,293168,48959,51440,22506,3527,57979,2843,0,6585,63114,9,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,16000,60,1.91%
901159,2025/7/2,宇都宮営業部,自動車,トラック ウィング車,E 製造業,57000,,3055292,343503,5997,11213,5542,3605,58400,82443,,15685,60292,,既存先,自動車リース,2,失注,設費検費見合せ（醤送・細）,1,ユーザー,9503.5,60,2.50%
918916,2025/6/12,宇都宮営業部,自動車,ハイゼット スローバー,p 医療・福祉,33320,,2224041,2039500,-5972,29747,29242,77181,,271592,-2275187,51056,,,既存先,自動車リース,1,当社受注,,1,ユーザー,994.651,60,3.52%
901159,2025/6/20,宇都宮営業部,自動車,トラック ウィング車,E 製造業,57000,,3055292,343503,5997,11213,5542,3605,58400,82443,,15685,60292,4,既存先,自動車リース,2,失注,他社競合（レート）,1,ユーザー,6200,84,2.82%
932196,2024/12/13,宇都宮営業部,自動車,トヨタ シエンタ車いすタイプ｜助手席セカンドシート付,Rサービス業（他に分類されないもの）,12188,2934.8,63983,60487,-7484,-7320,-7402,2022,,430,,6230,,,新規先,一般リース,1,当社受注,,,銀行,2531.41,60,3.56%
914568,2025/5/22,宇都宮営業部,一般,デスクトップPC,D 建設業,15558,4779.5,1528210,279980,181495,178821,117333,1648,4459,7850,0,1483,15271,5,既存先,一般リース,1,当社受注,,2,銀行,290,60,3.49%
941595,2025/6/16,宇都宮営業部,一般,シートシャッター,H 運輸業・郵便業,278083,70490.4,1139299,293168,48959,51440,22506,3527,57979,2843,0,6585,63114,9,既存先,一般リース,1,当社受注,,,銀行,2000,60,2.54%
933314,2025/7/18,宇都宮営業部,一般,複合機,D 建設業,1968,777.2,99299,20142,1973,3126,2973,1604,339,4776,-25190,1587,,0,新規先,一般リース,1,当社受注,,3,ユーザー,720,60,3.25%
927582,2025/6/26,宇都宮営業部,一般,複合機,E 製造業,480420,16174,16729412,3577264,635400,718291,480317,25553,426625,907663,0,245781,,,既存先,一般リース,1,当社受注,,2,銀行,911,60,1.61%
918816,2024/11/29,宇都宮営業部,一般,NLBウォータージェット機器,Rサービス業（他に分類されないもの）,17764,27673.114,45323,37893,1547,2294,1738,874,,,0,4308,,,既存先,一般リース,1,当社受注,,,銀行,31200,60,3.81%
940969,2025/6/12,宇都宮営業部,一般,エアドッグ,p 医療・福祉,27852,,345559,345559,-6058,-5855,-5855,16098,,581,4176,D,,,既存先,一般リース,1,当社受注,,1,ユーザー,920.5,60,2.67%
950134,2025/5/23,宇都宮営業部,一般,トヨタエンジンフォークリフト,E 製造業,302378,5676,1252390,218871,76760,87130,57839,5637,23013,37153,0,1164,24,2,既存先,一般リース,1,当社受注,,1,ユーザー,2550,48,2.44%
932942,2025/5/20,宇都宮営業部,自動車,エブリイバン,Rサービス業（他に分類されないもの）,5056,1931.4,48990,32236,624,279,38,1474,2652,586,1412,2365,,,新規先,自動車リース,1,当社受注,,,銀行,1345.255,60,3.63%
921100,2025/7/3,宇都宮営業部,一般,フォークリフト①,Rサービス業（他に分類されないもの）,20000,2748.4,1320806,226953,36626,53400,87754,21368,54916,8851,94985,5862,114791,,既存先,一般リース,1,当社受注,,1,ユーザー,2450,60,2.62%
921100,2025/4/25,宇都宮営業部,一般,フォークリフト①,Rサービス業（他に分類されないもの）,20000,2748.4,1320806,226953,36626,53400,87754,21368,54916,8851,94985,5862,114791,4,既存先,一般リース,1,当社受注,,1,ユーザー,2450,60,2.65%
901441,2025/5/27,宇都宮営業部,一般,貴重品ロッカー,1卸売業・小売業,119966,75182.37,604998,543199,-22596,47601,33849,14394,0,1298,778,15084,,8_1,既存先,一般リース,1,当社受注,,2,銀行,2395,60,3.53%
976591,2025/6/24,宇都宮営業部,自動車,トヨタハリアー,D 建設業,9120,D,30680,21854,247,453,453,1854,,1851,,730,,,新規先,自動車リース,1,当社受注,,2,銀行,5288.909,60,2.83%
936074,2025/6/26,宇都宮営業部,一般,ビジネスフォン,D建設業,0,3744,1358319,281267,171175,171936,89897,2584,5352,1722,,10690,6596,2,既存先,一般リース,1,当社受注,,1,ユーザー,1080.2,84,2.53%
933129,2025/6/19,宇都宮営業部,一般,解体油圧ショベルSK75SRD-7,D建設業,13310,16263.2,127388,25779,-2629,-1802,-1793,3312,5011,4767,6574,862,6162,,新規先,一般リース,1,当社受注,,2,銀行,18200,60,3.51%
931729,2025/5/16,宇都宮営業部,自動車,ハイゼットカーゴ デラックス,Rサービス（他に分額されないもの）,2732,1441.5,152059,76804,4273,4525,5355,179,0,0,196,3474,0,8_1,既存先,自動車リース,,当社受注,,2,銀行,1217.9,60,3.25%
912982,2024/6/26,宇都宮営業部,一般,自動搬送リフト機械,D 建設業,60000,,1280952,196491,9076,12952,12512,7489,22252,20268,34425,6070,26216,,既存先,一般リース,1,当社受注,,2,銀行,9680,72,4.03%
908663,2025/7/7,宇都宮営業部,一般,エッヨマックスWS,Rサービス業（他に分類されないもの）,35548,2236.2,108352,39811,9516,9067,7553,5363,0,819,6177,770,0,,既存先,一般リース,1,当社受注,,2,銀行,1650,108,3.82%
932217,2024/12/18,宇都宮営業部,自動車,新型アルファード（HEV）,H 運輸業・郵便業,10016,8856.6,434234,44373,7174,16120,11735,2113,11258,6566,15351,4440,13,8_1,新規先,自動車リース,1,当社受注,,2,銀行,8478.375,60,2.51%
933114,2025/6/17,宇都宮営業部,一般,セキュリティ機器一式,1卸売業・小売業,37380.71,2276,201255,35358,2300,1257,1447,1474,,1470,0,2418,,8_2,新規先,一般リース,,当社受注,,2,銀行,864.1,72,4.16%
927582,2025/6/26,宇都宮営業部,一般,複合機,E製造業,480420,16174,16729412,3577264,635400,718291,480317,25553,426625,907663,0,245781,0,,既存先,一般リース,1,当社受注,,2,銀行,2250,60,1.65%
909272,2025/7/28,宇都宮営業部,一般,ビジネスフォン機器入替,Rサービス業（他に分類されないもの）,7784,1084.6,228811,204305,-6763,-7147,-16442,1642,,1969,,15717,,6,既存先,一般リース,1,当社受注,,2,銀行,1000,60,3.30%
950606,2025/6/9,宇都宮営業部,一般,作業用無線機,D建設業,201090,3072.7,1099075,356124,50377,87985,74230,21024,59565,83488,,24877,14001,,既存先,一般リース,1,当社受注,,1,ユーザー,555.48,72,2.79%
912982,2024/6/26,宇都宮営業部,一般,カッティングマシン,D 建設業,60000,,1280952,196491,9076,12952,12512,7489,22252,20268,34425,6070,26216,,既存先,一般リース,1,当社受注,,2,銀行,12000,72,4.00%
919104,2024/2/9,宇都宮営業部,自動車,いすyGIGA25,Rサービス（他に分類されないもの）,1912,,596735,435215,-1704,213,1280,9349,,104559,0,26063,,8_3,既存先,自動車リース,2,失注,9方法変更（質・自己資金）,1,ユーザー,20800,60,2.21%
933042,2025/6/5,宇都宮営業部,自動車,レクサス LS500,D 建設業,273800,,1594761,243132,35634,36852,15094,7123,3082,12990,0,8390,3442,9,新規先,自動車リース,2,失注,調方法更（養・自己賃ま）,2,銀行,12940.927,60,2.01%
961809,2025/4/11,宇都宮営業部,一般,エンジンフォークリフト 12-8FD25,E 製造業,2232873,4898.2,12682220,878208,155657,111536,73221,48121,175445,700673,1740,44858,116957,,既存先,一般リース,,失注,他社競合（レート）,2,銀行,3060,60,2.55%
920425,2025/4/23,宇都宮営業部,一般,カラー複合機,E 製造業,10000,6083.2,2582972,914609,138238,143204,99736,35156,,734152,-838155,235796,,2,既存先,一般リース,1,当社受注,,2,銀行,1225,60,2.52%
932472,2025/3/3,宇都宮営業部,自動車,ハイエースバン スーパーGL標準ボディ,E製造業,10916,,53937,21396,2232,2825,2290,208,420,364,4.0,36,2450,0,新規先,一般リース,2,失注,【生方法変更（除・自己金）,2,銀行,4283.764,60,3.53%
916953,2024/4/1,宇都宮営業部,自動車,プロフィアダンプ,1卸売業・小売業,35069,,298402,74814,13246,18038,27,,8714,44529,,582,41438,0,既存先,自動車リース,2,失注,,2,銀行,20500,60,4.52%
929999,2025/2/10,,自動車,エルフ,1卸売業・小売業,149972,,3276870,155265,20555,21386,21888,5236,,,17448,10440,974,,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,5089.4,60,
