取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
932915,2025-05-30,0,D 建設業,0,新規先,0,銀行紹介,2025,60,7.161755,0,ヴェルファイア（HEV） Z PREMIER,0,0,0,0,自動車,29.414,29.327,5.718,5.817,4.413,0,0,0.194,0,0.03,0,0.238,0,0.58,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.51,0,0,0,0,0
963987,2025-07-07,0,p 医療・福祉,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.48,0,シャープ デジタル複合機,0,0,0,0,一般,1485.094,976.508,31.766,35.593,-35.945,0,0,3.152,34.591,64.102,0,52.208,0,323.588,3.2754,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.09,0,0,0,0,0
924799,2025-08-27,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,2.095418,0,NV 200 バネット 5ドアバン,0,0,0,0,自動車,534.616,363.688,-0.806,0.99,0.718,0,0,6.563,0,5.835,0,16.598,0,15,2.01165,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.51,0,0,0,0,0
930597,2025-05-09,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,108,13.090909,0,クボタ トラクター,0,0,0,0,自動車,20.25,6.453,-6.833,-7.056,-7.266,0,0,20.55,7.415,3.161,3.84,0.137,0,37.219,4.6892,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,5.00,0,0,0,0,0
955629,2025-09-22,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,1.569043,0,PharnesX-EX ②（ソフト）,0,0,0,0,一般,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.57,0,0,0,0,0
933544,2025-09-12,0,p 医療・福祉,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.420171,0,電子カルテシステム Br ainbox V-IVソフトウェア,0,0,0,0,一般,160.159,143.352,6.614,7.954,7.873,0,0,2.167,0,7.02,0,8.8,0,13,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.83,0,0,0,0,0
963987,2025-09-05,0,p 医療・福祉,0,既存先,0,銀行紹介,2025,60,1.83,0,シャープ デジタル複合機,0,0,0,0,一般,1485.094,976.508,31.766,35.593,-35.945,0,0,3.152,34.591,64.102,0,52.208,0,323.588,3.2754,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.57,0,0,0,0,0
955629,2025-09-22,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.387356,0,PharnesX-EX ② （ソフト）,0,0,0,0,一般,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.72,0,0,0,0,0
955629,2025-09-22,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.312644,0,PharnesX-EX ② （ソフト）,0,0,0,0,一般,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.54,0,0,0,0,0
933444,2025-08-14,0,E 製造業,0,新規先,宇都宮営業部,銀行紹介,2025,84,4.8473,0,変電設備一式,0,0,0,0,割賦,331.424,64.153,-2.994,11.709,11.627,0,0,26.697,4.471,0.136,0.071,0.78,1.153,20.334,0,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,5.08,0,0,0,0,0
911311,2025-04-14,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,3.244336,0,トヨタカローラクロス HV z,0,0,0,0,自動車,289.791,144.664,34.655,38.389,29.51,0,0,11.51,0,6.457,0,9.3,0,26.416,1.505,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.00,0,0,0,0,0
955629,2025-09-22,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.312644,0,PharnesX-EX ③（ハード）,0,0,0,0,一般,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.54,0,0,0,0,0
941595,2025-07-22,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,84,3.2,0,シートシャッター,0,0,0,0,一般,1139.299,293.168,48.959,51.44,22.506,0,0,2.843,0,3.527,57.979,6.585,63.114,278.083,70.4904,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.06,0,他社合（レート）,0,0,他社合（レート）
909954,2025-08-19,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,3.183936,0,日産キャラバン 4ドアバン,0,0,0,0,自動車,501.772,56.857,-1.591,-2.708,1.949,0,0,32.279,0,18.773,0,2.64,0,93.156,11.4288,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.54,0,設費投資見合せ（部品・延縮）,0,0,設費投資見合せ（部品・延縮）
952535,2025-08-19,0,1卸売業・小売業,0,既存先,宇都宮営業部,その他,2025,60,4.79,0,いす”エルフ2 t ①,0,0,0,0,自動車,1443.65,251.528,5.551,4.673,3.893,0,0,24.805,-37.703,10.191,0,1.636,0,71.314,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.21,0,0,0,0,0
952535,2025-08-19,0,1卸売業・小売業,0,既存先,宇都宮営業部,その他,2025,60,4.79,0,いす”エルフ2t ①,0,0,0,0,自動車,1443.65,251.528,5.551,4.673,3.893,0,0,24.805,-37.703,10.191,0,1.636,0,71.314,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.21,0,0,0,0,0
930732,2025-07-22,0,E製造業,0,既存先,宇都宮営業部,その他,2025,60,0.6536,0,Pc ESPRIMO,0,0,0,0,一般,650.028,162.568,31.22,25.768,22.033,0,0,153.721,0,0,26.912,2.658,2.157,19,3.3793,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.27,0,他社合（レート）,0,0,他社合（レート）
966816,2025-08-01,0,E製造業,0,既存先,宇都宮営業部,その他,2025,84,3.5,0,古紙回収機、アルミ缶回収機,0,0,0,0,一般,20146.542,2425.344,441.985,466.926,306.803,0,0,300.39,7.37,59.168,172.391,69.487,285.71,10,48.51092,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.29,0,他社競合（レート）,0,0,他社競合（レート）
931214,2025-04-22,0,E製造業,0,既存先,宇都宮営業部,銀行紹介,2025,108,116.806,0,アルマイト処理ライン一式,0,0,0,0,一般,237.038,55.561,-6.835,8.548,0.606,0,0,26.391,0,4.717,1.341,13.442,0,204.888,141.636,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.12,0,0,0,0,0
906581,2025-05-20,0,E 製造業,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.62,0,ギフトシステムサーバーソフトウエア,0,0,0,0,一般,27992.564,3678.318,-438.934,-410.638,-495.109,0,0,313.704,670.643,106.193,476.436,0,116.475,1805.61,21.82316,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.57,0,0,0,0,0
933023,2025-06-03,0,D建設業,0,新規先,宇都宮営業部,銀行紹介,2025,48,8.115027,0,レクサス IS500F SPORT,0,0,0,0,自動車,872.69,164.37,4.281,11.546,9.656,0,0,22.419,0,6.217,7.017,11.221,20.025,112.307,7.7088,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.52,0,0,0,0,0
907200,2025-06-27,0,E 製造業,0,既存先,0,その他,2025,84,15.7,0,PSA式 窒素ガス発生装置,0,0,0,0,一般,3581.416,311.934,100.243,-25.951,-25.862,0,0,367.273,259.779,19.023,255.943,0.24,5.361,273.809,3.08704,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.07,0,0,0,0,0
921100,2025-07-03,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,2.45,0,フォークリフト②,0,0,0,0,一般,1320.806,226.953,36.626,53.4,87.754,0,0,8.851,94.985,21.368,54.916,5.862,114.791,20,2.7484,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.62,0,0,0,0,0
930499,2025-06-17,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.4,0,あおぞら保育園 防犯カメラシステム1台移設1台追加,0,0,0,0,一般,1350.897,1350.897,155.788,186.459,420.375,0,0,0.31,4.283,70.99,0,0,0,14.475,6.8965,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.69,0,0,0,0,0
