取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
921100,2025-07-25,0,Rサービス業（他に分類されないもの）,0,既存先,0,その他,2025,60,2.45,0,フォークリフト②,0,0,0,0,一般,1320.806,226.953,36.626,53.4,87.754,0,0,8.851,94.985,21.368,54.916,5.862,114.791,20,2.7484,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.65,0,0,0,0,0
945588,2025-03-12,0,E製造業,0,既存先,0,銀行紹介,2025,84,22,0,堅型袋詰真空包装機,0,0,0,0,割賦,1536.942,319.269,85.425,80.131,56.826,0,0,47.728,0.482,6.975,24.988,2.936,16.465,60,24.198,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.01,0,0,0,0,0
910623,2025-07-29,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2025,60,23.85,0,冷蔵大型トラック,0,0,0,0,自動車,6075.224,744.341,156.83,168.444,182.303,0,0,67.594,0,21.199,149.269,4.084,765.095,2883.395,266.9395,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.91,0,0,0,0,0
911369,2025-07-02,0,D建設業,0,既存先,0,銀行紹介,2025,60,9.7,0,コンクリートカッター AZZ406,0,0,0,0,割賦,635.019,159.498,41.205,41.717,33.005,0,0,54.387,1.327,4.032,31.381,0.577,6.702,41.624,10.1867,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.01,0,0,0,0,0
967426,2025-08-01,0,E 製造業,0,既存先,0,銀行紹介,2025,72,12.05,0,CNC精密自動旋盤 B026C,0,0,0,0,割賦,601.615,56.181,-46.032,6.074,5.863,0,0,1003.572,-1173.183,5.336,101.972,3.393,5.844,187.7,115.3801,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.02,0,0,0,0,0
934285,2025-07-23,0,p 医療・福祉,0,新規先,0,銀行紹介,2025,84,11.99,0,富士フィルム 内視鏡システム ELUXEO 6000,0,0,0,0,一般,177.14,160.478,3.419,4.904,4.616,0,0,0,0,7.071,0,21.039,0,27.852,14.0448,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.50,0,0,0,0,0
923743,2025-04-11,0,D 建設業,0,既存先,0,その他,2025,60,5.58608,0,エクストレイル,0,0,0,0,自動車,88.479,45.983,16.128,21.434,17.566,0,0,0,0,0.928,0,1.935,6.718,24.805,8.2905,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.63,0,0,0,0,0
906581,2025-05-20,0,E 製造業,0,既存先,0,銀行紹介,2025,60,2.24,0,ギフトシステムサーバー ML 30,0,0,0,0,一般,27992.564,3678.318,-438.934,-410.638,-495.109,0,0,313.704,670.643,106.193,476.436,0,116.475,1805.61,21.82316,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.59,0,0,0,0,0
933114,2025-07-18,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,72,1.1111,0,フルカラー複合機,0,0,0,0,一般,201.255,35.358,2.3,1.257,1.447,0,0,1.47,0,1.474,0,2.418,0,37.38071,2.276,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.16,0,0,0,0,0
931214,2024-07-03,0,E 製造業,0,新規先,0,銀行紹介,2024,60,5.8725,0,蒸気ボイラー,0,0,0,0,一般,237.038,55.561,-6.835,8.548,9.097,0,0,26.391,0,4.717,1.341,13.442,0,204.888,141.636,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.68,0,0,0,0,0
927568,2025-07-11,0,D建設業,0,既存先,0,銀行紹介,2025,60,1.266764,0,スズキ キャリイ KC,0,0,0,0,自動車,49.906,30.003,5.872,5.816,5.735,0,0,2.763,0,1.523,0,1.2,0,12.326,3.6816,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.13,0,0,0,0,0
933005,2025-07-09,0,E 製造業,0,新規先,0,銀行紹介,2025,60,2.05,0,オリオン RKE型チラー,0,0,0,0,一般,347.013,20.721,-7.138,-1.845,-1.958,0,0,26.005,0,0.666,8.101,0,3.351,36.892,2.238,0,3,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.89,0,0,0,0,0
967426,2025-07-30,0,E 製造業,0,既存先,0,銀行紹介,2025,72,12,0,CNC精密自動旋盤 B 075C,0,0,0,0,割賦,601.615,56.181,-46.032,6.074,5.863,0,0,1003.572,-1173.183,5.336,101.972,3.393,5.844,187.7,115.3801,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.01,0,0,0,0,0
928613,2025-06-26,0,H 運輪業・郵便業,0,既存先,0,その他,2025,60,12.1,0,UDトラックス トラクタ 11. 5t,0,0,0,0,自動車,1402.554,1402.554,38.34,35.397,25.684,0,0,306.678,0.56,157.066,0,50.871,0,161.953,34.41672,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.91,0,0,0,0,0
917606,2025-04-14,0,D建設業,0,既存先,0,その他,2025,60,11.6,0,コマツ超小旋回油圧ショベル,0,0,0,0,一般,200.066,40.653,5.373,0.289,0.208,0,0,33.115,0,0,0,2.798,14.474,44.894,3.42916,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.77,0,黒糖方法更（税・魚己貴金）,0,0,黒糖方法更（税・魚己貴金）
918916,2025-02-07,0,p 医療・福祉,0,既存先,0,その他,2025,60,1.664496,0,ハイゼット スローバー,0,0,0,0,自動車,2224.041,2039.5,-5.972,29.747,29.242,0,0,271.592,-2275.187,77.181,0,51.056,0,33.32,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.37,0,0,0,0,0
