取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
906346,2024-11-13,0,Rサービス業（他に分額されないもの）,0,既存先,宇都宮営業部,銀行紹介,2024,60,20599.446,0,GIGA22,0,0,0,0,自動車,410.524,107.386,48.724,78.331,73.572,0,0,35.863,0,6.618,17.869,1.825,11.564,170.046,36.212,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.07,0,0,0,0,0
913608,2025-03-21,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,3.2,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.61,0,0,0,0,0
928696,2025-03-25,0,D建設業,0,新規先,宇都宮営業部,銀行紹介,2025,60,4.4932,0,ハイエースバン S-GLダークプライム,0,0,0,0,自動車,86.872,17.978,-15.343,-15.368,-15.314,0,0,9.963,0.152,2.947,1.671,0.001,0.12,20.738,4.269815,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.07,0,0,0,0,0
908202,2025-04-04,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.5,0,部犯カメラ,0,0,0,0,一般,1771.176,266.214,55.236,53.044,13.799,0,0,15.029,0,8.568,8.872,8.565,344.661,104.501,27.2856,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.64,0,0,0,0,0
929371,2025-02-13,0,Rサービス業（他に分額されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.1878,0,パソコン、モニター,0,0,0,0,一般,4942.769,4826.312,573.955,596.559,416.974,0,0,0.078,1.689,30.058,0,20.855,0,130.346,4.42652,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.24,0,0,0,0,0
929371,2025-01-31,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,48,0.2434,0,パソコン、モニター,0,0,0,0,一般,4942.769,4826.312,573.955,596.559,416.974,0,0,0.078,1.689,30.058,0,20.855,0,130.346,4.42652,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.17,0,0,0,0,0
912304,2025-02-28,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,0.99864,0,ほのぼのシリーズ,0,0,0,0,一般,1982.088,1981.231,63.414,63.355,44.306,0,0,77.049,-110.579,45.164,0,318.21,0,205.328,3.9867,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.23,0,0,0,0,0
938328,2026-02-16,0,E 製造業,0,新規先,宇都宮営業部,銀行紹介,2026,60,2.58946,0,新型プロボックス（HEV） GL,0,0,0,0,自動車,372.275,75.854,10.042,17.527,13.187,0,0,51.357,0,2.947,27.612,2.541,4.158,122.7765,0,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,数■炊資見合せ（特選・道）,0,0,数■炊資見合せ（特選・道）
934482,2026-02-25,0,1卸売業・小売業,0,新規先,宇都宮営業部,銀行紹介,2026,48,2.699091,0,トヨタ プリウス（R7年式X）,0,0,0,0,自動車,100.364,51.707,0.334,0.915,0.834,0,0,9.413,0,4.253,0,5.416,0,11.2,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,0,0,0,0
905727,2026-03-13,0,E 製造業,0,新規先,宇都宮営業部,その他,2026,60,2.7399,0,複合機・プリンター,0,0,0,0,一般,1025.491,288.78,24.814,29.71,-17.305,0,0,442.382,-522.902,20.943,26.198,1.902,0,86.308,0,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.66,0,他社競合（レート）,0,0,他社競合（レート）
