ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
909137,2025/8/18,宇都宮営業部,一般,カービュウティシャン自動式洗車機,1卸売業・小売業,155,,44096.833,6489.879,291.131,653.436,479.304,673.235,,385.406,332.673,179.624,,無格付,新規先,一般リース,2,失注,他社競合（レート）,1,ユーザー,15.84,72,2.30%
910080,2025/7/14,宇都宮営業部,一般,複合機（高崎支店用）,Rサービス業（他に分類されないもの）,106.936,,1766.486,1122.02,21.783,53.152,33.724,35.221,,49.311,0,30.843,0,無格付,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,0.542125,60,2.03%
925169,2025/8/14,宇都宮営業部,自動車,キャンター（令和6年式）,H 運輪業・郵便業,2.16,4.3172,356.591,356.591,-0.498,5.39,6.535,6.671,,0,,18.227,,無格付,既存先,自動車リース,2,失注,設■検費見合は（部選・間）,2,銀行,5.75,48,2.53%
912008,2024/12/16,宇都宮営業部,自動車,AURA G,E製造業,201.23,9.711,1178.341,231.183,22.715,13.217,12.624,0.352,8.537,6.282,0.051,12.397,0,5,既存先,自動車リース,1,当社受注,,2,銀行,2.076945,60,3.23%
912898,2025/9/3,宇都宮営業部,自動車,いす”GIGAウイング,Rサービス業（他に分類されないもの）,48.058,0.08,343.883,26.576,-4.985,-7.753,-7.834,1.318,,2.056,,3.063,0,要注意先,既存先,自動車リース,2,失注,他社競合（その他）,,銀行,3.9,25,2.52%
908781,2025/10/6,宇都宮営業部,割賦,CNC自動旋盤,E 製造業,163.201,12.10665,1659.939,212.996,49.431,90.84,0.056,,84.177,183.799,,13.873,20.358,無格付,既存先,割賦,2,失注,他社合（その他）,2,銀行,28.004,84,2.31%
910080,2025/7/14,宇都宮営業部,一般,複合機（高崎支店用）,Rサービス業（他に分類されないもの）,106.936,,1766.486,1122.02,21.783,53.152,33.724,35.221,,49.311,,30.843,0,無格付,既存先,一般リース,,失注,他社競合（レート）,2,銀行,0.585625,60,2.09%
912021,2025/5/27,宇都宮営業部,自動車,キャラバン,D建設業,87.709,,201.62,25.009,-10.076,-7.02,-7.161,0.872,2.733,1.236,8.656,4.372,9.991,要注意先,既存先,自動車リース,1,当社受注,,2,銀行,3.607127,60,4.23%
932971,2025/5/26,宇都宮営業部,一般,テーブル式ショットプラスト,E 製造業,25.5,0,520.18,53.104,-56.977,39.34,37.563,,26.056,28.801,0.048,7.418,0.423,3,新規先,一般リース,2,失注,,2,銀行,11.3,84,2.52%
932151,2025/10/8,宇都宮営業部,自動車,トラック（令和6年式）,H 運輸業・郵便業,16.66,11.622,534.946,534.946,3.133,1.87,1.327,5.332,0,3.389,,62.065,,無格付,既存先,自動車リース,2,失注,禁方法変更（※・自己実た！,2,銀行,18.120311,60,2.03%
918242,2025/10/3,宇都宮営業部,自動車,ELFワイド,D 建設業,26.929,0,1089.395,106.31,6.298,8.15,9.28,10.347,4.454,41.814,,9.673,25.46,無格付,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,6.8,60,2.81%
923523,2025/7/14,宇都宮営業部,一般,いす※トラック317,H 運輸業・郵便業,406.16,37.4578,3758.055,753.355,345.618,353.669,251.603,28.699,164.811,104.456,,4.45,143.849,4,既存先,一般リース,2,失注,他社競合（レート）,,銀行,2.55,60,1.89%
924572,2025/8/4,宇都宮営業部,一般,IDC在宅ケアマネジメント支援システムS P／追加,Rサービス業（他に分類されないもの）,545.901,3.88154,2390.184,397.191,79.723,84.543,55.579,13.478,210.003,0,239.559,0.95,64.779,5,既存先,一般リース,2,失注,黒方法変更（群用・自己買ま）,2,銀行,0.192,60,3.29%
912898,2025/5/9,宇都宮営業部,自動車,いすがGIGAウイング,Rサービス業（他に分されないもの）,48.058,0.08,343.883,26.576,-4.985,-7.753,-7.834,1.318,,2.056,,3.063,,要注意先,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,9,60,2.51%
924572,2025/10/22,宇都宮営業部,一般,IDC在宅ケアマネジメント支援システムSP／追加,Rサービス業（他に分類されないもの）,545.901,3.88154,2390.184,397.191,79.723,84.543,55.579,13.478,210.003,,239.559,0.95,64.779,5,既存先,一般リース,2,失注,現方法変更（青・自己資金）,,銀行,0.53,60,4.06%
924572,2025/8/4,宇都宮営業部,一般,IDC在宅ケアマネジメント支援システムSP/追加,Rサービス業（他に分類されないもの）,545.901,3.88154,2390.184,397.191,79.723,84.543,55.579,13.478,210.003,,239.559,0.95,64.779,5,既存先,一般リース,2,失注,美山方法変更（質・自己資金）,2,銀行,0.596,60,3.21%
933525,2025/9/12,宇都宮営業部,割賦,治療器一式,p 医療・福祉,38.49,,169.853,169.853,-10,5.324,4.084,5.225,,0.298,0,17.413,0,無格付,新規先,割賦,1,当社受注,,2,銀行,4,60,5.76%
924572,2025/8/4,宇都宮営業部,一般,IDC在宅ケアマネジメント支援システムSP／追加,Rサービス業（他に分類されないもの）,545.901,3.88154,2390.184,397.191,79.723,84.543,55.579,13.478,210.003,0,239.559,0.95,64.779,5,既存先,一般リース,,失注,荒新方法文更（発・自己資金）,2,銀行,0.596,60,3.52%
910080,2025/7/14,宇都宮営業部,一般,複合機（高崎支店用）,Rサービス茶（他に分類されないもの）,106.936,,1766.486,1122.02,21.783,53.152,33.724,35.221,,49.311,,30.843,,無格付,既存先,一般リース,,失注,他社合（レート）,2,銀行,0.461125,60,2.35%
924691,2025/6/16,宇都宮営業部,自動車,プロボックスHV GX ①,Rサービス業（他に分類されないもの）,560.36112,16.8379,1048.476,671.888,92.491,49.907,36.823,171.448,,747.202,23.469,20.038,76.92,無格付,既存先,自動車リース,2,失注,他社舎（レート）,2,銀行,1.689877,60,2.51%
914248,2025/2/18,宇都宮営業部,自動車,ブロボックスパンHEV F,D建設業,22.35,0.41512,163.112,36.407,1.946,1.403,1.109,0.988,5.123,6.107,,0.72,8.438,無格付,既存先,自動車リース,,当社受注,,2,銀行,1.993755,60,3.22%
931137,2025/8/7,宇都宮営業部,自動車,③中古エルフ2t（初年度H26年10月）,Rサービス（他に分類されないもの）,168.586,20.1438,855.587,437.774,47.605,47.33,35.299,22.783,,31.476,,49.773,0,5,既存先,自動車リース,,当社受注,,2,銀行,2.864227,60,4.51%
929292,2025/9/3,宇都宮営業部,自動車,いす”4tウイング①,H 運輸業・郵便業,15.491,5.6862,246.817,238.872,-2.967,-2.166,-2.166,5.058,0,7.761,,1.866,,9,既存先,自動車リース,1,当社受注,,2,銀行,4,25,2.61%
922124,2025/6/24,宇都宮営業部,一般,新明和製コンテナ,D 建設業,56.5,4.43135,401.966,79.257,2,1.989,1.175,3.62,1.614,8.207,0,3.354,7.792,6,既存先,一般リース,1,当社受注,,2,銀行,0.636364,84,5.10%
931137,2025/8/7,宇都宮営業部,自動車,③中古エルフ2t（初年度H26年10月）,Rサービス業（他に分類されないもの）,168.586,20.1438,855.587,437.774,47.605,47.33,35.299,22.783,0,31.476,,49.773,,5,既存先,自動車リース,1,当社受注,,,銀行,2.219954,60,4.50%
914531,2025/8/29,宇都宮営業部,一般,サーバー一式,E 製造業,1511.292,8.3188,4433.302,2621.364,124.497,40.91,23.444,97.294,87.726,179.282,0.704,24.557,8.066,要注意先,既存先,一般リース,,当社受注,,,銀行,8.25206,60,5.00%
931110,2025/5/29,宇都宮営業部,一般,PCAクラウド,E 製造業,38.485098,0.598,1052.459,158.248,-9.977,86.495,4.045,0,56.508,64.096,0.754,9.157,4.673,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.8,60,2.51%
924383,2025/5/8,宇都宮営業部,自動車,アルファード HEV,H 運輸業・郵便業,26.42,3.8999,284.611,284.611,-8.657,-8.483,4.462,22.774,0,19.285,28.336,4.593,0,無格付,既存先,自動車リース,1,当社受注,,2,銀行,8.856936,60,3.21%
927460,2025/9/2,宇都宮営業部,一般,Sur facePro 12インチ,1卸売業・小売業,58.325,7.8213,157.368,221.484,-4.089,4.196,1.328,16.106,,16.174,0,3.916,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.715,60,2.50%
