ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
933704,2025/10/9,宇都宮営業部,自動車,ハイエースパン DX 4ドア STDフロア,D 建設業,4087,0,71208,20257,-1751,1001,733,806,0,1615,,662,3908,0,新規先,自動車リース,1,当社受注,,2,銀行,3504.5,60,3.03%
917505,2025/9/24,宇都宮営業部,一般,伊藤超短波超音波治療器 UST-770,p 医療・福祉,68316,0,187900,183908,2136,7295,6007,6237,,27212,,17968,,4,既存先,一般リース,1,当社受注,,2,銀行,430,60,2.70%
917505,2025/7/16,宇都宮営業部,一般,伊藤超短波超音波治療器 UST-770,p 医療・福祉,68316,0,187900,183908,2136,7295,6007,6237,0,27212,,17968,0,,新規先,一般リース,1,当社受注,,2,銀行,1800,60,2.57%
911788,2025/3/11,宇都宮営業部,自動車,大型トラック ダンプ,D 建設業,132010,857.5,3816866,502781,124322,112405,41154,13515,41302,53460,,58089,3474,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,15100,60,2.01%
910623,2025/7/29,宇都宮営業部,自動車,冷蔵大型トラック,H 運輸業・郵便業,2883395,266939.5,6075224,744341,156830,168444,182303,21199,149269,67594,,4084,765095,5,既存先,自動車リース,1,当社受注,,2,銀行,23850,60,1.91%
933006,2025/5/30,宇都宮営業部,割賦,コンバインドローラー,D建設業,42856,,160260,45882,3635,3946,3648,7197,8865,24378,,193,2817,0,新規先,割賦,1,当社受注,,2,銀行,5700,72,5.00%
928161,2025/4/21,宇都宮営業部,自動車,トヨタ クラウンセダン（HEV） z,Rサービス業（他に分類されないもの）,23730,,173280,151134,1930,11695,8782,4391,,1487,5126,4772,,0,新規先,自動車リース,1,当社受注,,2,銀行,6876.773,84,2.52%
911311,2025/4/23,宇都宮営業部,自動車,NV200 バネットバンDX,Rサービス業（他に分類されないもの）,26416,1505,289791,144664,34655,38389,29510,6457,,11510,D,9300,0,9,既存先,一般リース,1,当社受注,,2,銀行,2568.433,60,2.96%
909968,2025/10/1,宇都宮営業部,自動車,中古車 アルファード Z,D 建設業,141275,17509.7,880939,169829,4380,3550,5964,10375,18190,39460,,11757,11040,5,既存先,自動車リース,1,当社受注,,2,銀行,6250.454,60,3.51%
907200,2025/8/12,宇都宮営業部,一般,バッテリーフォークリフト①,E 製造業,273809,3087.04,3581416,311934,100243,-25951,-25862,19023,255943,367273,259779,240,5361,,既存先,一般リース,1,当社受注,,2,銀行,1650,60,1.97%
921988,2025/9/11,宇都宮営業部,一般,セキュリティーUTM,Rサービス薬（他に分類されないもの）,13228,519.4,140561,140561,447,377,244,385,,75,,10480,,0,既存先,一般リース,1,当社受注,,2,銀行,495,60,3.62%
955629,2025/10/15,宇都宮営業部,一般,ノートパソコン6台,Rサービス業・（他に分類されないもの）,15324,U,322693,139134,6835,8341,6444,3473,,0,,5991,0,,既存先,一般リース,1,当社受注,,,ユーザー,099,36,2.74%
933430,2025/9/12,宇都宮営業部,自動車,ワゴンR 宇都宮581い2678,Rサービス業（他に分類されないもの）,1992,,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,0,4,既存先,一般リース,1,当社受注,,2,銀行,20,23,
932230,2025/9/17,宇都宮営業部,一般,デスグトップPC他,Rサービス業（他に分類されないもの）,252101,,567437,214937,34807,27534,25118,2462,26785,,12001,21881,12494,9,既存先,一般リース,,失注,,2,銀行,6645.9,60,2.50%
937359,2025/9/17,宇都宮営業部,一般,カラー複合機,E製造業,19066,1296,403337,18218,-6111,-1544,-2097,37,0,93833,6976,3460,0,0,既存先,一般リース,,失注,他社合（レート）,1,ユーザー,1280.2,60,3.33%
918916,2025/6/4,宇都宮営業部,自動車,ニッサンキャラバン 福祉車,p 医療・福祉,33320,0,2224041,2039500,-5972,29747,29242,77181,0,271592,-2275187,51056,0,4,既存先,自動車リース,1,当社受注,,1,ユーザー,4251.521,60,3.97%
933430,2025/9/12,宇都宮営業部,自動車,ワゴンR 宇都宮581い2678,Rサービス業（他に分類されないもの）,1992,,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,,,新規先,一般リース,1,当社受注,,2,銀行,20,29,
941595,2025/3/5,宇都宮営業部,自動車,日野トラック,H 運輸業・郵便業,278083,70490.4,1139299,293168,48959,51440,22506,3527,57979,2843,0,6585,63114,,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,9200,60,1.92%
931968,2025/5/12,宇都宮営業部,自動車,いす”FORWARD 4T（標準）,H 運輸業・郵便業,11402,0,1427658,646935,-9325,59400,19941,72150,0,729092,-746762,4951,,4,既存先,自動車リース,2,失注,製場方に変更（実・白と実金）,1,ユーザー,8200,60,2.17%
933430,2025/9/12,宇都宮営業部,自動車,ピクシスエポック 宇都宮5808141,Rサービス（他に分類されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,0,4,既存先,一般リース,,当社受注,,2,銀行,20,26,
933430,2025/9/12,宇都宮営業部,自動車,ピクシスエポック 宇都宮5808141,Rサービス業（他に分類されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,,4,既存先,一般リース,,当社受注,,2,銀行,20,32,
933430,2025/9/12,宇都宮営業部,自動車,ピクシスエポック 宇都宮580ふ8141,Rサービス業（他に分類されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,0,4,既存先,一般リース,1,当社受注,,2,銀行,20,39,
933430,2025/9/12,宇都宮営業部,自動車,ピクシススペース 宇都宮5816624,Rサービス業（他に分類されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,,4,既存先,一般リース,1,当社受注,,2,銀行,937,47,
933430,2025/9/12,宇都宮営業部,自動車,ピクシススペース 宇都宮5816624,Rサービス業（他に分類されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,0,,既存先,一般リース,1,当社受注,,2,銀行,20,30,
933430,2025/9/1：,宇都宮営業部,自動車,ピクシススペース 宇都宮5816624,Rサービス業（他に分額されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,0,,既存先,一般リース,1,当社受注,,2,銀行,20,42,
933430,2025/9/1：,宇都宮営業部,自動車,ピクシスエポック 宇都宮580 ね834,Rサービス（他に分類されないもの）,1992,0,132870,132870,-2341,-1853,-1757,3400,0,2624,4072,4197,0,,既存先,一般リース,,当社受注,,2,銀行,20,32,
909556,2025/8/21,宇都宮営業部,自動車,ハイエースバン DX GL 5ドア STDフロア,1卸売業・小売業,50000,11555.2,556660,197189,50121,54932,26931,5322,0,297,,3140,0,3,既存先,自動車リース,1,当社受注,,2,銀行,3123.98：,60,3.01%
