ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
908579,2025/5/2,宇都宮営業部,自動車,ダイハツ ミライース ①,Rサービス業（他に分類されないもの）,11,,146.47,140.862,-19.874,-21.401,-21.473,,,,,14.172,0,要注意先,既存先,自動車リース,1,当社受注,,1,ユーザー,1.131736,60,3.95%
950272,2025/4/4,宇都宮営業部,一般,パソコン W5-2555X,E 製造業,125.958,34.2383,205.216,-4.296,-40.431,-28.668,-29.054,,16.765,42.201,0,0.467,7.76,要注意先,既存先,一般リース,1,当社受注,,1,ユーザー,0.699043,60,4.08%
904797,2025/4/25,宇都宮営業部,自動車,新型ランドクルーザー ZX,Rサービス業（他に分類されないもの）,18.4075,1.545,41.991,41.991,-1.246,-1,-2.729,,,17.498,,1.571,0,無格付,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,7.538409,72,3.52%
920524,2025/1/15,宇都宮営業部,割賦,LED照明,1卸売業・小売業,7.459,0,160.853,59.106,0.839,0.139,0.139,0.273,0,0.727,-11.349,6.365,0,無格付,既存先,割賦,2,失注,,2,銀行,1.6,60,4.67%
925225,2025/3/17,宇都宮営業部,一般,モノクロプリンタ P 6510M,E 製造業,412.5,19.9012,1078.294,261.512,38.978,28.647,13.168,6.297,6.385,7.528,17.461,14.661,1.923,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,0.1637,60,3.65%
908579,2025/5/2,宇都宮営業部,自動車,ダイハツ ミライース ①,Rサービス業（他に分類されないもの）,11,,146.47,140.862,-19.874,-21.401,-21.473,,,,,14.172,,要注意先,既存先,一般リース,1,当社受注,,1,ユーザー,1.131736,60,3.95%
950535,2025/1/14,宇都宮営業部,割賦,油圧ショベルPC138US-11,D建設業,24.82,12.9173,1212.014,137.981,58.296,61.026,29.121,1.754,60.845,29.798,0.495,4.464,44.45,3,既存先,割賦,,失注,他社競合（レート）,2,銀行,18,60,1.80%
941595,2025/2/14,宇都宮営業部,一般,フォークリフト,H 運輸業・郵便業,278.083,70.4904,1139.299,293.168,48.959,51.44,22.506,3.527,57.979,2.843,,6.585,63.114,9,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,1.99,60,2.06%
925225,2025/3/17,宇都宮営業部,一般,モノクロプリンタ P6510M,E 製造業,412.5,19.9012,1078.294,261.512,38.978,28.647,13.168,6.297,6.385,7.528,17.461,14.661,1.923,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,4.03201,60,2.55%
908579,2025/5/2,宇都宮営業部,自動車,ダイハツ ミライース ③,Rサービス（他に分されないもの）,11,,146.47,140.862,-19.874,-21.401,-21.473,0,,0,,14.172,,要注意先,既存先,自動車リース,1,当社受注,,1,ユーザー,1.131736,60,3.95%
910406,2025/3/31,宇都宮営業部,自動車,ダンプ,H 運輸業・郵便業,33.501,6.1006,194.042,41.62,4.008,9.805,4.503,0.937,9.171,19.349,,0.15,0.443,5,既存先,自動車リース,2,失注,,2,銀行,21.32,36,3.52%
904797,2025/4/28,宇都宮営業部,自動車,新型ランドクルーザー ZX,Rサービス業（他に分類されないもの）,18.4075,1.545,41.991,41.991,-1.246,-1,-2.729,,0,17.498,,1.571,,l,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,7.538409,72,3.51%
950535,2025/1/14,宇都宮営業部,割賦,油圧ショベルPC78US-11,D建設業,24.82,12.9173,1212.014,137.981,58.296,61.026,29.121,1.754,60.845,29.798,0.495,4.464,44.45,無格付,既存先,割賦,2,失注,他社競合（レート）,2,銀行,13.3,60,1.80%
932934,2025/5/19,宇都宮営業部,一般,セルフ機断裁機 製本機他,E 製造業,47.317,0,215.424,98.536,48.11,49.254,34.464,1.862,1.73,3.21,,1.854,,5,新規先,一般リース,2,失注,,2,銀行,8.28399,60,2.36%
906941,2025/4/23,宇都宮営業部,一般,HP デスクトップパソコン,D 建設業,565.558584,1.2696,3336.853,1494.932,333.786,262.608,219.941,256.251,235.217,25.95,63.586,82.575,89.065,9,既存先,一般リース,1,当社受注,,1,ユーザー,3.61,60,2.51%
909556,2025/1/22,宇都宮営業部,自動車,ハイエースパン DX G L①,1卸売業・小売業,50,11.5552,556.66,197.189,50.121,54.932,26.931,5.322,,0.297,,3.14,,3,既存先,自動車リース,1,当社受注,,2,銀行,3.123982,60,3.46%
910623,2025/4/14,宇都宮営業部,自動車,日野ブロフィア バン冷凍直結,H 運輪業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,5,既存先,一般リース,1,当社受注,,2,銀行,23.85,60,1.91%
989398,2024/11/6,宇都宮営業部,自動車,ヤリスクロス Z,E 製造業,249.167,23.0421,926.507,226.447,-89.478,-41.329,-36.398,0.883,27.574,65.061,28.238,17.386,32.071,要注意先,既存先,自動車リース,1,当社受注,,1,ユーザー,3.194986,60,2.41%
910623,2025/4/14,宇都宮営業部,自動車,日野ブロフィア バン冷凍直結,H 運輪業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,23.85,60,1.91%
906941,2025/4/23,宇都宮営業部,一般,HP デスクトップパソコン,D 建設業,565.558584,1.2696,3336.853,1494.932,333.786,262.608,219.941,256.251,235.217,25.95,63.586,82.575,89.065,9,既存先,一般リース,1,当社受注,,1,ユーザー,3.1379,60,2.57%
950134,2024/11/25,宇都宮営業部,一般,トヨタエンジンフォークリフト,E製造業,302.378,5.676,1252.39,218.871,76.76,87.13,57.839,5.637,23.013,37.153,,1.164,0.024,2,既存先,一般リース,1,当社受注,,1,ユーザー,2.55,60,2.06%
931040,2025/3/4,宇都宮営業部,割賦,油圧ショベルPC210-12,1卸売業・小売業,372.09,30.103,572.078,447.672,6.186,20.814,27.331,61.74,,209.581,,3.992,,4,既存先,割賦,1,当社受注,,2,銀行,20,60,1.80%
932882,2025/5/9,宇都宮営業部,一般,カラー複合機,H 運輸業・郵便業,10,,246.326,103.852,9.38,17.945,13.741,1.877,,2.355,,6.382,,無格付,新規先,一般リース,1,当社受注,,2,銀行,1.07028,60,2.78%
924989,2025/3/27,,割賦,ニチユバッテリーフォークリフト 新型ブラッター,E 製造業,95,5.3532,2920.006,387.549,175.217,208.433,142.434,12.158,14.173,38.134,,0.34,12.826,2,既存先,割賦,1,当社受注,,2,銀行,1.4,60,2.96%
902330,2024/12/4,宇都宮営業部,割賦,油圧式Bロック 室戸鉄工所製 ②,D 建設業,136.662,47.77972,1302.672,304.06,-58.085,5.33,5.546,28.071,82.018,368.849,0,3.374,128.719,5,既存先,割賦,1,当社受注,,2,銀行,0.9,61,1.95%
927582,2024/9/30,宇都宮営業部,一般,本社電話設備リプレイス,E 製造業,480.42,16.174,16729.412,3577.264,635.4,718.291,480.317,25.553,426.625,907.663,0,245.781,,無格付,新規先,一般リース,1,当社受注,,2,銀行,12.9,60,135%
941595,2025/2/17,宇都宮営業部,割賦,逆ネステナー,H 運輪業・郵便業,278.083,70.4904,1139.299,293.168,48.959,51.44,22.506,3.527,57.979,2.843,0,6.585,63.114,9,既存先,割賦,2,失注,他社競合（レート）,2,銀行,12.7881,96,2.50%
976781,2024/11/21,宇都宮営業部,自動車,デリカD：5,E 製造業,42.494,5.4451,363.103,90.962,41.121,46.463,40.678,0.678,6.247,239.572,-251.242,5.309,0.123,2,既存先,自動車リース,2,失注,抗通方法変更（出資・白己貴金）,1,ユーザー,4.712382,60,2.64%
915830,2024/8/28,宇都宮営業部,一般,歯科レントゲントロフィーパン スプリーム3D一式他,p 医療・福祉,2.25,,524.878,449.745,-8.85,1.976,1.589,9.206,0,7.889,13.614,20.009,0,無格付,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,32.5384,60,2.50%
