ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
929371,2025/5/13,,一般,人事課作業用パソコン,Rサービス業（他に分類されないもの）,130.346,4.42652,4942.769,4826.312,573.955,596.559,416.974,30.058,,0.078,1.689,20.855,,4,既存先,一般リース,1,当社受注,,2,銀行,0.2787,48,3.00%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.079,60,2.79%
914156,2025/4/4,,割賦,トヨタエンジンフォークリフト,E 製造業,207.756,3.1212,361.367,38.827,-42.872,-40.836,-45.492,1.457,20.641,109.332,0,0.151,1.088,要注意先,既存先,割賦,1,当社受注,,2,銀行,2.666,60,3.55%
916478,2024/10/31,,自動車,カローラフィールダー EX,D建設業,16.274,4.9096,291.275,38.129,0.694,2.007,1.598,2.764,1.261,2.021,0,6.417,18.949,要注意先,既存先,自動車リース,1,当社受注,,1,ユーザー,2.312736,60,4.15%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.737,60,1.61%
914098,2025/5/23,,一般,POS,M 宿泊業・飲食サービス業,53.6,4.3488,274.948,150.263,12.665,11.444,10.139,11.233,,14.964,1.909,3.391,0.144,無格付,既存先,一般リース,1,当社受注,,2,銀行,3.5,60,3.61%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.763,60,1.55%
932127,2025/6/10,,一般,リースバック,E製造業,2291.666,114.7923,34789,7333,-1188,540,-547,179,0,2319,45,0,0,無格付,新規先,一般リース,1,当社受注,,2,銀行,131.7161,24,-1.95%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.385,60,1.54%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.413,60,1.51%
912304,2025/6/2,,一般,ほのぼのシリーズ,Rサービス業（他に分類されないもの）,205.328,3.9867,1982.088,1981.231,63.414,63.355,44.306,45.164,,77.049,-110.579,318.21,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.268,60,3.95%
914429,2025/5/22,,一般,リコー 複合機,Rサービス（他に分類されないもの）,18.592,0.9519,13.902,13.683,-5.34,-5.226,-5.307,0.542,0,0,0,0.6,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.88,60,4.01%
975692,2025/6/16,,一般,Cloud Edge,E 製造業,36.628,,2588.576,369.376,-39.925,-39.248,-33.627,14.851,47.766,122.87,114.841,16.816,38.729,要注意先,既存先,一般リース,2,失注,,2,銀行,0.9486,60,3.16%
962914,2025/6/23,,一般,複合機,D 建設業,4686,55.15124,24447.352,3733.568,363.085,1335.672,1172.801,92.075,107.906,9.518,-2770.81,56.468,45.238,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.3315,60,3.40%
929371,2025/4/4,,一般,パソコン一式,Rサービス業（他に分類されないもの）,130.346,4.42652,4942.769,4826.312,573.955,596.559,416.974,30.058,0,0.078,1.689,20.855,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.4466,48,3.12%
930512,2025/6/16,,一般,マウスコンピューター,Rサービス業（他に分類されないもの）,48.994,1.3598,238.216,5.625,-43.497,-43.443,-43.527,9.253,,2.049,3.261,0.098,0.025,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.383,60,5.05%
932911,2025/5/14,,一般,複合機,1卸売業・小売業,4.594255,0.5643,471.915,47.855,1.784,8.542,8.255,1.884,,0.236,2.474,1.907,,無格付,新規先,一般リース,1,当社受注,,2,銀行,0.575,60,2.98%
914405,2025/6/10,,一般,プレハブ冷凍庫,1卸売業・小売業,55.03,9.7557,212.024,160.361,-5.5,-7.162,11.234,5.71,0,13.378,,1.983,,要注意先,既存先,一般リース,1,当社受注,,2,ユーザー,3.7,60,3.51%
918541,2025/5/13,,一般,フォークリフト,E 製造業,192.272,2.3256,4141.713,176.626,28.017,34.333,27.142,4.146,85.318,154,87.942,15.708,1.916,2,新規先,一般リース,1,当社受注,,2,銀行,2.45,60,2.05%
912439,2025/5/30,,一般,MUTOH社XPJ1462UF,E 製造業,223.463,20.3508,732.078,162.221,102.704,101.993,69.874,2.001,26.882,37.229,,,17.218,2,既存先,一般リース,1,当社受注,,2,銀行,10.306,84,2.12%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.38,60,1.57%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.123,60,2.79%
913608,2025/5/30,,一般,防犯カメラシステム,Rサービス線（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.465,60,1.56%
913608,2025/4/24,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,1.365,60,1.49%
932402,2025/1/24,,一般,デジタルカッティングマシン,E製造業,404.843,,2164.273,286.838,59.721,63.754,45.41,31.041,95.107,164.875,1.763,4.671,179.733,無格付,新規先,一般リース,2,失注,調理方法次更く製・自己責金）,,銀行,23.5,84,2.34%
905974,2024/12/5,,一般,サーボドライブベンダー,E 製造業,722.022,64.69285,3388.788,550.641,178.971,146.13,111.839,9.513,213.039,825.282,71.973,4.659,20.335,無格付,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,35.5,84,2.50%
917276,2025/1/20,,一般,POSシステム,Rサービス業（他に分類されないもの）,339.333,71.47274,5240.4,1919.22,82.921,84.388,60.132,52.334,,10.649,1.364,57.416,0,3,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,41.7,60,1.75%
932105,2024/12/4,,自動車,スズキ キャリイ,1卸売業・小売業,4.4637,,550.484,219.51,-11.36,-12.367,-12.599,0.658,,,0,31.879,0,要注意先,新規先,自動車リース,2,失注,他社合（レート）,2,銀行,1.513614,72,
916850,2025/4/4,,自動車,三菱スーパーグレートアームロール,1卸売業・小売業,150.989,,2694.589,209.378,6.095,5.952,7.292,60.467,,146.296,0,14.514,0,5,新規先,自動車リース,2,失注,,,銀行,18.6,60,
914038,2024/12/10,,自動車,N-WGN,Rサービス薬（他に分類されないもの）,10,6.0486,585.62,104.273,8.407,41.808,7.557,5.128,,5.464,6.214,1.611,0,5,既存先,自動車リース,1,当社受注,,2,銀行,1.2716,60,3.52%
912309,2024/12/17,,割賦,圧縮機,1卸売業・小売業,20.19,1.755,273.073,228.064,-0.764,-0.927,8.207,4.6,,16.207,,24.405,0,無格付,新規先,割賦,2,失注,,2,銀行,3,84,4.11%
902787,2025/4/21,,自動車,メルセデスベンツ B 200d,D建設業,830.652,39.7828,2403.768,815.225,51.317,31.915,40.467,106.402,,153.432,0.32,55.488,0,9,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,6.893864,60,2.43%
913608,2025/4/24,,一般,防犯カメラシステム,Rサービス茶（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.117,60,2.67%
912309,2024/12/17,,一般,圧縮機,1卸売業・小売業,20.19,1.755,273.073,228.064,-0.764,-0.927,8.207,4.6,0,16.207,,24.405,,無格付,新規先,一般リース,2,失注,設費見合せ（部通・延期）,2,銀行,2.7,60,
923675,2025/5/26,,自動車,日野 H28式,H 運輪業・郵便業,40.506,17.567,170.629,28.849,-4.063,-2.479,-3.058,0.363,5.66,5.795,,4.232,6.551,無格付,既存先,自動車リース,1,当社受注,,2,銀行,7.965,60,4.02%
915992,2025/3/6,,一般,POD機器,Rサービス業（他に分類されないもの）,173.326,20.363,538.398,182.464,-4.85,-1.277,-1.028,3.41,0.053,3.532,0.092,10.384,,無格付,既存先,一般リース,1,当社受注,,2,銀行,13.28,84,2.25%
903807,2024/12/26,,一般,PC③,1卸売業・小売業,1330,21.6692,8089.208,1401.451,33.469,28.536,30.829,149.509,,160.691,,23.215,,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,8.7474,60,2.81%
913608,2025/4/24,,一般,防犯カメラシステム,Rサービス案（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.2399,60,1.57%
