取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
932151,2025-10-08,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,18.120311,0,トラック（令和6年式）,0,0,0,0,自動車,534.946,534.946,3.133,1.87,1.327,0,0,3.389,0,5.332,0,62.065,0,16.66,11.622,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.80,0,舞方法更（部類・魚己資本）,0,0,舞方法更（部類・魚己資本）
912898,2025-05-07,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,16.936164,0,いすがGIGAウイング,0,0,0,0,自動車,343.883,26.576,-4.985,-7.753,-7.834,0,0,2.056,0,1.318,0,3.063,0,48.058,0.08,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.51,0,他社競合（レート）,0,0,他社競合（レート）
922378,2025-06-24,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,3.7,0,Windows Server 2022,0,0,0,0,一般,992.048,74.596,0.152,12.415,11.412,0,0,0.571,0.23,3.085,0,7.453,0,43.487,4.781,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.03,0,他社合（レート）,0,0,他社合（レート）
909041,2024-12-02,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2024,60,28,0,いす”エルフ,0,0,0,0,自動車,1899.881,92.267,-36.084,-0.692,15.913,0,0,266.925,0,0.93,278.129,12.785,0.208,345.748,20.9017,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,0,0,0,0
918615,2025-09-03,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,24,2.9,0,ホイールローダー,0,0,0,0,割賦,359.794,41.738,2.854,1.405,0.441,0,0,22.444,0,0,1.659,4.773,7.206,13.654,9.1462,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.05,0,他社競合（レート）,0,0,他社競合（レート）
909041,2024-12-02,0,H 運物業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2024,60,28,0,いす”エルフ,0,0,0,0,自動車,1899.881,92.267,-36.084,-0.692,15.913,0,0,266.925,0,0.93,278.129,12.785,0.208,345.748,20.9017,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,調理方法食業（貴・自己貴金）,0,0,調理方法食業（貴・自己貴金）
909137,2025-08-18,0,1卸売業・小売業,0,既存先,宇都宮営業部,その他,2025,72,7.76,0,カービュウティシャン自動式洗車機,0,0,0,0,一般,44096.833,6489.879,291.131,653.436,479.304,0,0,385.406,332.673,673.235,0,179.624,0,155,0,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.32,0,他社競合（レート）,0,0,他社競合（レート）
912898,2025-10-08,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,16.936164,0,いすダGIGAウイング,0,0,0,0,自動車,343.883,26.576,-4.985,-7.753,-7.834,0,0,2.056,0,1.318,0,3.063,0,48.058,0.08,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.51,0,他社競合（レート）,0,0,他社競合（レート）
910080,2025-07-14,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.461125,0,複合機（高崎支店用）,0,0,0,0,一般,1766.486,1122.02,21.783,53.152,33.724,0,0,49.311,0,35.221,0,30.843,0,106.936,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.35,0,他社競合（レート）,0,0,他社競合（レート）
924691,2025-06-16,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.698522,0,プロボックスHV GX ①,0,0,0,0,自動車,1048.476,671.888,92.491,49.907,36.823,0,0,747.202,23.469,171.448,0,20.038,76.92,560.36112,16.8379,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.52,0,他社競合（レート）,0,0,他社競合（レート）
917819,2025-06-30,0,M 宿泊業・飲食サービス業,0,既存先,宇都宮営業部,銀行紹介,2025,96,20,0,空訓設備一式,0,0,0,0,一般,3526.683,2290.662,154.613,106.085,54.967,0,0,75.259,0,411.622,0,59.05,0,1056.626,0,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.00,0,0,0,0,0
