取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
950198,2025-06-30,0,E製造業,0,既存先,宇都宮営業部,銀行紹介,2025,84,5.15,0,全有機体炭素計,0,0,0,0,一般,3815.812,632.221,256.313,285.271,201.053,0,0,245.077,45.887,12.477,112.612,5.76,105.645,187.363,121.4391,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.54,0,0,0,0,0
905966,2025-07-01,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.12115,0,プレオプラス（小山支社②）,0,0,0,0,自動車,726.982,726.982,3.103,56.457,43.163,0,0,14.755,0,35.92,0,12.667,0,20.002,8.5417,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.69,0,0,0,0,0
905966,2025-07-01,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.155765,0,ノート（本社）,0,0,0,0,自動車,726.982,726.982,3.103,56.457,43.163,0,0,14.755,0,35.92,0,12.667,0,20.002,8.5417,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.69,0,0,0,0,0
950241,2025-07-29,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.070182,0,サーバー,0,0,0,0,一般,1003.532,142.257,5.963,6.48,4.631,0,0,5.995,0,3.434,0,3.081,0,106.836,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.67,0,0,0,0,0
913608,2025-08-20,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.825,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.23,0,0,0,0,0
913608,2025-08-20,0,Rサービス業（他に分されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.342,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.20,0,0,0,0,0
962286,2025-07-11,0,1卸売業・小売業,0,既存先,宇都宮営業部,その他,2025,60,0.4612,0,レーザープリンター,0,0,0,0,一般,6161.05,835.535,99.699,85.747,62.597,0,0,0,0,2.419,0,20.834,0,23.799717,0,0,3,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.33,0,0,0,0,0
921223,2025-07-04,0,Rサービス（他に分されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,6.1656,0,パソコン32台,0,0,0,0,一般,8908.858,1245.643,126.331,193.615,128.925,0,0,28.402,0,17.929,0,181.814,0,291.658,1.97345,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.78,0,0,0,0,0
913608,2025-04-10,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,15.591,0,警備用端末機器,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.22,0,0,0,0,0
950241,2025-07-29,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.369818,0,ソフトウェア,0,0,0,0,一般,1003.532,142.257,5.963,6.48,4.631,0,0,5.995,0,3.434,0,3.081,0,106.836,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.69,0,0,0,0,0
913608,2025-08-20,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.21,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.25,0,0,0,0,0
913608,2025-08-20,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.305,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.26,0,0,0,0,0
910097,2025-07-30,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,2.446473,0,セレナ,0,0,0,0,自動車,913.956,891.898,71.905,61.216,31.228,0,0,1.645,0.431,11.836,0,50.731,0,309.369,26.23495,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.54,0,0,0,0,0
901500,2025-08-19,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,1.82,0,デスク・ノートPC,0,0,0,0,一般,4071.06,682.182,30.287,31.739,28.757,0,0,0,0,13.818,0,54.426,1.895,608.151,18.6157,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.38,0,0,0,0,0
908971,2025-06-17,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,0.57,0,FAX（鬼怒川温泉ロープウェイ）,0,0,0,0,一般,568.869,552.868,15.313,29.321,21.567,0,0,126.047,0,50.636,0,34.696,0,67.638,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.02,0,0,0,0,0
917306,2025-09-11,0,E 製造業,0,既存先,0,銀行紹介,2025,60,3.37786,0,ハイエースバン,0,0,0,0,自動車,251.531,22.635,-25.768,-11.284,-11.365,0,0,27.027,0,1.844,11.01,2.145,1.012,81.638,0.1416,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,他社競合（レート）,0,0,他社競合（レート）
916850,2025-07-24,0,1卸売業・小売業,0,新規先,宇都宮営業部,銀行紹介,2025,60,28.8,0,油圧ショベル,0,0,0,0,割賦,2694.589,209.378,6.095,5.952,7.292,0,0,146.296,0,60.467,0,14.514,0,150.989,0,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.81,0,他社競合（レート）,0,0,他社競合（レート）
922274,2025-02-21,0,E 製造業,0,新規先,宇都宮営業部,銀行紹介,2025,96,16.8,0,手動式4袋常圧ミキサー,0,0,0,0,一般,264.784,103.205,8.731,8.183,25.16,0,0,3.503,0,0.307,6.283,7.16,0.331,70,0.1206,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.02,0,新造方法変更（実・自治資金）,0,0,新造方法変更（実・自治資金）
920004,2025-06-26,0,p 医療・福祉,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.648882,0,トヨタ プロボックスF,0,0,0,0,自動車,331.16,331.16,-79.851,-80.755,-80.755,0,0,0,0.02,30.925,0,0,0,18.098,6.0494,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,調理方法ま更（当費・白発金）,0,0,調理方法ま更（当費・白発金）
908816,2025-09-11,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,3.17336,0,ハイエース,0,0,0,0,自動車,606.406,162.615,40.773,49.192,31.766,0,0,0.145,0,0.466,0,7.745,0.643,1,3.5646,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,他社期合（レート）,0,0,他社期合（レート）
916355,2025-09-02,0,D建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,11.4,0,マカダムローラー,0,0,0,0,一般,712.575,74.29,-5.095,26.513,24.251,0,0,2.421,0.111,1.94,3.662,9.79,32.305,3.38,6.7459,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.66,0,0,0,0,0
915145,2025-06-30,0,E 製造業,0,既存先,0,銀行紹介,2025,60,1.9945,0,タウンエースパン バンGL,0,0,0,0,自動車,1249.885,242.425,102.393,100.189,85.376,0,0,15.11,0.237,2.858,4.83,1.852,15.206,6.639,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.88,0,馬場方は変更（教員・白色貴生）,0,0,馬場方は変更（教員・白色貴生）
917133,2025-02-18,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,22,0,VOLVO FH64,0,0,0,0,一般,615.509,307.041,42.395,43.3,30.469,0,0,92.073,48.599,54.06,0,9.984,0,96.063,28.0242,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.51,0,その他（不成約）,0,0,その他（不成約）
927814,2025-07-22,0,p 医療・福祉,0,新規先,宇都宮営業部,銀行紹介,2025,60,2.628,0,A-OralスキャンEliteワイヤレス,0,0,0,0,一般,194.283,145.004,-6.716,6.532,-8.509,0,0,0,0,7.1,0,9.528,0,12.353,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.84,0,0,0,0,0
922532,2025-06-09,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,8.28975,0,ヴェルファイア,0,0,0,0,自動車,111.186,34.625,1.905,6.156,4.24,0,0,1.167,12.346,3.324,5.032,4.34,2.104,32.884,0.681,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,調達方法変更（簡費・自己有金）,0,0,調達方法変更（簡費・自己有金）
933161,2025-06-24,0,E 製造業,0,新規先,宇都宮営業部,銀行紹介,2025,72,23.3,0,ミツトヨ CNC三次元測定機,0,0,0,0,一般,761.072,193.912,82.626,77.513,30.933,0,0,172.99,2.977,10.412,59.982,4.851,11.618,65.817,0,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.59,0,0,0,0,0
914156,2025-07-04,0,E製造業,0,既存先,0,銀行紹介,2025,60,4.05434,0,三菱キャンター,0,0,0,0,自動車,361.367,38.827,-42.872,-40.836,-45.492,0,0,109.332,0,1.457,20.641,0.151,1.088,207.756,3.1212,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.50,0,0,0,0,0
