取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
925349,2025-12-05,0,Rサービス業（他に分類されないもの,0,既存先,0,その他,2025,60,2.072845,0,ダイハツ ムーヴ キャンバス ストライプス G,0,0,0,0,自動車,257.86,96.627,17.374,13.425,10.595,0,0,5.037,0,8.329,0,8.052,0,18.026,0,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.72,0,0,0,0,0
921100,2025-10-23,0,Rサービス策（他に分類されないもの）,0,既存先,0,その他,2025,60,2,0,フォークリフトアロン化成,0,0,0,0,一般,1320.806,226.953,36.626,53.4,87.754,0,0,8.851,94.985,21.368,54.916,5.862,114.791,20,2.7484,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.68,0,0,0,0,0
921100,2025-09-19,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,2.55,0,フォークリフトアロン化成,0,0,0,0,一般,1320.806,226.953,36.626,53.4,87.754,0,0,8.851,94.985,21.368,54.916,5.862,114.791,20,2.7484,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.65,0,0,0,0,0
965479,2025-09-10,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,84,19,0,UDトラックス 10tチルドトラック,0,0,0,0,自動車,3254.014,540.222,173.618,203.162,152.922,0,0,89.021,132.928,9.176,137.067,0.999,73.927,263.019,37.93316,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.38,0,0,0,0,0
955629,2026-01-22,0,Rサービス業（他に分類されないもの）,0,既存先,0,その他,2026,60,1.1,0,タカゾノ 45分包機Crestage-Lite 3,0,0,0,0,一般,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.75,0,0,0,0,0
921100,2025-12-03,0,Rサービス業（他に分類されないもの）,0,既存先,0,その他,2025,73,17.239182,0,フォークリフト アロン化成,0,0,0,0,自動車,1320.806,226.953,36.626,53.4,87.754,0,0,8.851,94.985,21.368,54.916,5.862,114.791,20,2.7484,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.50,0,0,0,0,0
910623,2026-01-16,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2026,60,10.88,0,海上コンテナトラクタ,0,0,0,0,自動車,6075.224,744.341,156.83,168.444,182.303,0,0,67.594,0,21.199,149.269,4.084,765.095,2883.395,266.9395,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.52,0,0,0,0,0
955629,2025-12-10,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,37,0.01,0,タカゾノ 45分包機Cres tage-Lit e 3,0,0,0,0,自動車,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,0,0,0,0,0,0
934165,2025-12-25,0,Rサービス業（他に分類されないもの）,0,新規先,宇都宮営業部,銀行紹介,2025,84,15.1,0,TOSEI 洗乾機・乾燥機 11台,0,0,0,0,割賦,8.158,8.005,3.516,3.595,2.733,0,0,0.391,0,0.831,0,0.08,0,0.131,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.02,0,0,0,0,0
922537,2025-12-18,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.48,0,G-SCAN Z2 Flagship・エーミングPr oパッケ,0,0,0,0,割賦,101.724,47.972,1.729,3.069,3.109,0,0,3.134,2.649,2.366,0,3.96,0,8.195,3.1638,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.51,0,0,0,0,0
902330,2025-10-27,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,16.27267,0,いす” GIGA20 （標準） ②,0,0,0,0,自動車,1302.672,304.06,-58.085,5.33,5.546,0,0,368.849,0,28.071,82.018,3.374,128.719,136.662,47.77972,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.01,0,0,0,0,0
929796,2025-09-24,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.1,0,小松フォークリフト,0,0,0,0,自動車,1032.297,197.983,-31.304,-27.519,-27.896,0,0,3.436,0.04,3.279,0,12.333,0,15.544,0.892,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.79,0,0,0,0,0
910623,2025-01-16,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,10.88,0,海上コンテナトラクタ,0,0,0,0,自動車,6075.224,744.341,156.83,168.444,182.303,0,0,67.594,0,21.199,149.269,4.084,765.095,2883.395,266.9395,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.52,0,0,0,0,0
970065,2025-11-11,0,E 製造業,0,既存先,宇都宮営業部,銀行紹介,2025,60,8.8,0,ロボット FANUC LR-Mate 200iD,0,0,0,0,一般,789.44,118.273,-18.119,8.118,7.045,0,0,376.005,145.295,52.981,55.893,2.15,17.816,162.927,0.5049,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.00,0,0,0,0,0
909954,2025-12-19,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.252291,0,ダイハツ ハイゼットカーゴ,0,0,0,0,自動車,501.772,56.857,-1.591,-2.708,1.949,0,0,32.279,0,18.773,0,2.64,0,93.156,11.4288,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.14,0,0,0,0,0
910623,2026-01-16,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2026,60,10.88,0,海上コンテナトラクタ,0,0,0,0,自動車,6075.224,744.341,156.83,168.444,182.303,0,0,67.594,0,21.199,149.269,4.084,765.095,2883.395,266.9395,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.52,0,0,0,0,0
921100,2025-09-19,0,Rサービス案（他に分類されないもの）,0,既存先,宇都宮営業部,その他,2025,60,2.4,0,フォークリフトバイリーン,0,0,0,0,一般,1320.806,226.953,36.626,53.4,87.754,0,0,8.851,94.985,21.368,54.916,5.862,114.791,20,2.7484,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.68,0,0,0,0,0
955629,2026-01-14,0,Rサービス（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2026,41,2.776708,0,メルセデスベンツ A200d セダン（令和4年式）,0,0,0,0,自動車,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.27,0,0,0,0,0
