取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
906290,2025-09-10,0,Rサービス案（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,1.4,0,水質浄化装置,0,0,0,0,一般,3537.886,2545.288,524.344,469.336,314.75,0,0,0.297,5.933,93.827,0,433.53,0,28.5,13.68078,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.63,0,0,0,0,0
909543,2025-08-22,0,p 医療・福祉,0,既存先,0,銀行紹介,2025,60,0.5,0,プリンター,0,0,0,0,一般,2566.008,2125.866,43.284,-12.308,-12.854,0,0,20.14,7.997,161.214,0,216.071,0,18.75,57.67931,0,6,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.65,0,0,0,0,0
932625,2025-03-06,0,Rサービス業（他に分類されないもの）,0,新規先,0,銀行紹介,2025,60,7.35,0,GIGA22,0,0,0,0,自動車,822.04,321.655,17.504,11.33,10.146,0,0,25.576,0,32.394,0,77.919,0,8.497,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.22,0,新場方法変更く・自己貴金）,0,0,新場方法変更く・自己貴金）
922499,2025-08-06,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,2.289845,0,スバル レックス Z,0,0,0,0,自動車,223.684,87.585,-2.878,1.673,1.673,0,0,3.733,0,2.914,0,5.807,0,13.32,3.6942,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.74,0,0,0,0,0
932692,2025-03-18,0,E製造業,0,新規先,0,銀行紹介,2025,84,1.56,0,縦入れ手動油圧クランプシステム,0,0,0,0,一般,1385.123,100.971,16.489,236.104,229.421,0,0,26.298,43.982,0,52.745,5.571,11.387,15.698,0,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.70,0,他社競合（レート）,0,0,他社競合（レート）
932976,2025-05-26,0,E 製造業,0,新規先,0,銀行紹介,2025,72,10.5,0,パン型造粒機用レーキ,0,0,0,0,割賦,442.039,99.804,14.441,14.214,12.756,0,0,679.222,-777.215,3.391,18.232,4.426,1.956,82.578,0,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,0,0,0,0
912598,2025-08-21,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2025,84,14.3,0,三菱 スーパーグレート,0,0,0,0,一般,761.203,48.127,-19.762,-19.482,-15.404,0,0,98.888,51.092,0.614,15.893,0.455,4.371,102.666,5.222,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.31,0,他社競合（レート）,0,0,他社競合（レート）
922914,2025-05-30,0,H 運輪業・郵便業,0,既存先,0,銀行紹介,2025,60,15.5,0,いす”トラック,0,0,0,0,自動車,1950.508,1950.508,39.365,49.211,33.544,0,0,13.121,0,16.086,0,23.23,0,10,2.21,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.00,0,他社競合（レート）,0,0,他社競合（レート）
924383,2025-08-05,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2025,36,3,0,アルファード HEV,0,0,0,0,0,284.611,284.611,-8.657,-8.483,4.462,0,0,19.285,28.336,22.774,0,4.593,0,26.42,3.8999,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,業績不振,0,0,業績不振
909429,2025-08-08,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2025,60,8.3,0,TF36H2C3型セミトレーラ,0,0,0,0,自動車,233.763,38.848,13.881,13.662,12.472,0,0,10.121,43.055,0,12.789,3.078,5.643,29.499,10.1494,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.50,0,他社競合（レート）,0,0,他社競合（レート）
912598,2025-08-21,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2025,84,14.79,0,三菱 スーパーグレート,0,0,0,0,自動車,761.203,48.127,-19.762,-19.482,-15.404,0,0,98.888,51.092,0.614,15.893,0.455,4.371,102.666,5.222,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.31,0,他社合（レート）,0,0,他社合（レート）
914670,2025-06-11,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,1.15,0,スライサー,0,0,0,0,一般,7285.143,1242.363,27.998,44.928,44.731,0,0,26.706,36.206,50.017,0,106.813,0,201.994,15.13958,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.12,0,0,0,0,0
932625,2025-03-06,0,Rサービス案（他に分類されないもの）,0,新規先,0,銀行紹介,2025,60,7.35,0,GIGA22,0,0,0,0,0,822.04,321.655,17.504,11.33,10.146,0,0,25.576,0,32.394,0,77.919,0,8.497,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.22,0,0,0,0,0
932676,2025-08-05,0,E 製造業,0,既存先,0,銀行紹介,2025,60,1.2,0,ハシマ製検針機,0,0,0,0,割賦,491.97,106.694,14.332,17.495,14.161,0,0,3.062,0.258,2.686,1.76,4.542,0.385,92.971455,4.4064,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.91,0,0,0,0,0
932439,2025-06-04,0,D建設業,0,既存先,0,銀行紹介,2025,60,5.520618,0,レクサス UX300h,0,0,0,0,自動車,393.489,109.495,34.936,37.661,26.613,0,0,1.618,0,0.3,1.178,16.458,0,10,12.12,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.54,0,0,0,0,0
912040,2025-04-04,0,E 製造業,0,既存先,0,銀行紹介,2025,60,8.942564,0,いす” FORWARD,0,0,0,0,自動車,571.243,108.691,28.874,24.297,12.063,0,0,71.279,0.478,0.513,32.074,2.941,1.378,330.506,7.5844,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.62,0,他社競合（レート）,0,0,他社競合（レート）
933246,2025-07-08,0,D 建設業,0,新規先,0,銀行紹介,2025,60,12815.691,0,いす”フォワードクレーン用シャシ,0,0,0,0,自動車,179.729,72.464,6.639,7.132,0.074,0,0,1.282,0.569,1.368,1.644,2.385,6.438,7.858,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.50,0,他社競合（その他）,0,0,他社競合（その他）
932692,2025-03-18,0,E 製造業,0,新規先,0,銀行紹介,2025,84,57.5,0,縦入れ手動油圧クランプシステム,0,0,0,0,一般,1385.123,100.971,16.489,236.104,229.421,0,0,26.298,43.982,0,52.745,5.571,11.387,15.698,0,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.65,0,他社競合（レート）,0,0,他社競合（レート）
914913,2025-06-13,0,E 製造業,0,既存先,0,その他,2025,72,11.9,0,プロープ接触＆レーザー非接触測定仕様 多関節測定器,0,0,0,0,一般,5863.651,1171.04,703.135,733.743,892.352,0,0,176.284,634.424,0,166.544,4.539,204.277,100,151.5753,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.00,0,0,0,0,0
911377,2025-02-04,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,4.528264,0,ハイエースバン,0,0,0,0,自動車,144.119,54.638,-1.553,4.131,4.131,0,0,7.103,0.487,7.525,0,0.645,0,68.904,7.5232,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.52,0,0,0,0,0
931137,2025-08-07,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,2251.408,0,③中古エルフ2t（初年度H26年10月）,0,0,0,0,自動車,855.587,437.774,47.605,47.33,35.299,0,0,31.476,0,22.783,0,49.773,0,168.586,20.1438,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.55,0,0,0,0,0
933399,2025-08-04,0,Rサービス業（他に分類されないもの）,0,新規先,0,銀行紹介,2025,60,0.6715,0,天吊り型エアコン,0,0,0,0,割賦,10.208,10.208,-6.074,-5.943,-6.144,0,0,0,0.145,1.988,0,5.083,0,8.6985,0.741,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.75,0,0,0,0,0
909734,2025-07-01,0,H 運輪業・郵便業,0,既存先,0,銀行紹介,2025,60,4.128836,0,キャラバン標準ルーフ,0,0,0,0,自動車,961.123,508.254,86.045,92.727,77.929,0,0,77.667,1.015,40.014,0,44.928,0,288.869536,16.4603,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.08,0,0,0,0,0
923273,2025-08-01,0,D建設業,0,既存先,0,銀行紹介,2025,60,0.9944,0,ミニショベル,0,0,0,0,一般,304.978,87.81,5.771,6.232,5.882,0,0,15.32,0,0,8.229,10.363,0.129,17.161,3.2514,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.01,0,0,0,0,0
907042,2025-07-22,0,D 建設業,0,既存先,0,銀行紹介,2025,60,4.331845,0,ハイエースロング（令和5年式）,0,0,0,0,自動車,159.618,43.855,-9.528,-10.067,-10.067,0,0,1.099,0,5.098,0,0.21,2.612,120.757984,9.3573,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.33,0,0,0,0,0
924158,2025-07-01,0,D 建設業,0,既存先,0,銀行紹介,2025,60,6.5,0,ボルボ キャブ付シャーシ,0,0,0,0,一般,1332.044,226.313,21.809,47.301,37.48,0,0,92.94,0,14.065,68.16,16.886,28.818,13.599,23.542,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.04,0,0,0,0,0
929240,2025-08-08,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,4.2,0,UTM機器,0,0,0,0,一般,57.329,50.51,3.626,2.064,1.875,0,0,1.055,0,3.488,0,4.198,0,75.121,13.3048,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.20,0,0,0,0,0
932440,2025-02-14,0,E 製造業,0,新規先,0,銀行紹介,2025,60,0.3624,0,DDHBOX,0,0,0,0,一般,848.813,86.956,-12.705,39.434,39.434,0,0,8.318,0,10.643,15.102,6.731,4.198,53.325,0,0,6,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.81,0,数備設資見合せ（時週・料）,0,0,数備設資見合せ（時週・料）
925134,2025-06-26,0,D建設業,0,新規先,0,銀行紹介,2025,60,2.886,0,フォークリフト,0,0,0,0,一般,1303.143,92.814,17.424,10.834,10.834,0,0,53.494,25.464,18.498,18.215,0.817,0.192,38.364,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.01,0,美方法変更［越境・自己貴金）,0,0,美方法変更［越境・自己貴金）
932886,2025-06-20,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,50,3.800773,0,プリウス（中古）,0,0,0,0,自動車,2932.824,587.641,35.774,115.931,36.914,0,0,96.167,0,148.936,0,83.723,0,83.325,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.72,0,他社競合（レート）,0,0,他社競合（レート）
910080,2025-07-14,0,Rサービス業（他に分類されないもの）,0,新規先,0,銀行紹介,2025,60,5.819446,0,複合機（高崎支店用）,0,0,0,0,自動車,1766.486,1122.02,21.783,53.152,33.724,0,0,49.311,0,35.221,0,30.843,0,106.936,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.00,0,他社競合（レート）,0,0,他社競合（レート）
