取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
912004,2025-04-30,0,Rサービス策（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,0.60552,0,MAXHUB V7 Xboard V5550,0,0,0,0,一般,45.836,45.836,2.071,-0.075,-0.145,0,0,0,0.393,4.327,0,0,0,127.077,1.5505,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.68,0,その他（不成約）,0,0,その他（不成約）
923484,2025-03-13,0,D建設業,0,既存先,0,銀行紹介,2025,60,3.427482,0,トヨタハイエースパン,0,0,0,0,自動車,2088.561,365.999,71.345,58.118,30.54,0,0,37.752,0,16.569,18.251,10.074,21.026,367.886,27.9859,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.69,0,0,0,0,0
918242,2025-01-07,0,D建設業,0,既存先,0,銀行紹介,2025,60,7.25,0,ELF ワイド,0,0,0,0,自動車,1089.395,106.31,6.298,8.15,9.28,0,0,41.814,0,10.347,4.454,9.673,25.46,26.929,0,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.21,0,他社期合（レート）,0,0,他社期合（レート）
932742,2025-04-02,0,Rサービス業（他に分類されないもの）,0,新規先,0,銀行紹介,2025,60,711.455,0,パソコン（中古）,0,0,0,0,一般,1148.049,68.782,13.894,11.807,8.462,0,0,0,0,30.87,0,5.41,0,7.996,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,物件不適,0,0,物件不適
927453,2024-12-18,0,D建設業,0,既存先,0,銀行紹介,2024,60,2.878481,0,ノア 8人乗り,0,0,0,0,自動車,283.92,182.494,6.81,12.364,7.646,0,0,3.271,0,6.843,0,3.981,0,0.9,0.336,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.64,0,0,0,0,0
932306,2025-01-20,0,Rサービス業（他に分類されないもの）,0,新規先,0,銀行紹介,2025,60,6214.636,0,レクサスNX350h,0,0,0,0,自動車,136.664,74.483,6.55,8.131,6.257,0,0,3.375,0,4.458,0,1.341,0,54.656,0,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.51,0,他社競合（レート）,0,0,他社競合（レート）
931649,2025-02-25,0,E製造業,0,既存先,0,銀行紹介,2025,60,1.3,0,インクジェットプリンタ,0,0,0,0,一般,261.558,153.902,26.061,24.817,17.889,0,0,28.924,0,3.94,0,25.216,0,16.337,2.7783,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.67,0,他社競合（レート）,0,0,他社競合（レート）
932607,2025-03-03,0,E製造業,0,既存先,0,銀行紹介,2025,60,0.9,0,DDHBOXソフトウェア,0,0,0,0,一般,461.792,57.126,6.848,16.439,7.009,0,0,73.686,1.05,9.327,8.402,1.624,2.667,40,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.71,0,関産方法食更（超・ご会）,0,0,関産方法食更（超・ご会）
923782,2025-03-25,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,84,2.3356,0,ESシステム一式,0,0,0,0,一般,756.094,756.094,-12.846,1.355,1.355,0,0,6.547,3.968,42.536,0,0,0,47.568,14.1862,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.56,0,他社合（レート）,0,0,他社合（レート）
932789,2025-04-14,0,1卸売業・小売業,0,新規先,0,銀行紹介,2025,60,3.068727,0,ハイエースパン DX GL,0,0,0,0,自動車,202.01,106.953,3.216,3.553,2.43,0,0,2.768,0,1.972,0,5.041,0,4.688,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.81,0,関連方法変更（定・自己資金）,0,0,関連方法変更（定・自己資金）
929437,2024-12-30,0,E 製造業,0,既存先,0,銀行紹介,2024,84,14.026363,0,レスサスLM500h,0,0,0,0,自動車,227.186,76.029,16.996,19.629,19.991,0,0,5.618,0.118,2.213,4.2,3.89,0,20,7.7055,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.50,0,他社競合（レート）,0,0,他社競合（レート）
922914,2024-12-26,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2024,60,11.85,0,いす”トラック,0,0,0,0,自動車,1950.508,1950.508,39.365,49.211,33.544,0,0,13.121,0,16.086,0,23.23,0,10,2.21,0,4,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.50,0,他社競合（レート）,0,0,他社競合（レート）
922177,2025-01-20,0,D建設業,0,既存先,0,銀行紹介,2025,24,5.7,0,UDトラクタ①,0,0,0,0,自動車,338.52,84.884,7.616,2.851,2.166,0,0,72.512,9.433,18.508,20.834,4.512,17.728,19.044,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.23,0,他社競合（レート）,0,0,他社競合（レート）
932604,2025-03-03,0,E製造業,0,新規先,0,銀行紹介,2025,96,27.4,0,ユアサ製CNC旋盤MW120!l,0,0,0,0,一般,887.866,137.316,6.07,11.954,10.364,0,0,323.581,17.08,4.483,98.481,3.355,11.553,283.333,0,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.56,0,他社競合（レート）,0,0,他社競合（レート）
929934,2025-03-26,0,E製造業,0,既存先,0,銀行紹介,2025,84,60,0,全自動殺菌機,0,0,0,0,一般,4110.732,856.821,56.012,92.501,59.78,0,0,166.613,95.551,28.134,80.879,26.321,52.877,326.184,10.6812,0,3,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.02,0,他社観合（レート）,0,0,他社観合（レート）
932341,2025-01-22,0,E 製造業,0,新規先,0,銀行紹介,2025,60,4.545455,0,自動ハンドソーマシン,0,0,0,0,一般,191.693,89.04,19.876,20.665,32.547,0,0,4.908,35.003,1.332,8.076,0.743,0,15,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.83,0,他社競合（レート）,0,0,他社競合（レート）
932775,2025-04-09,0,D建設業,0,新規先,0,銀行紹介,2025,72,0.844,0,電話設備,0,0,0,0,一般,46.781,35.272,1.826,2.703,2.634,0,0,5.936,0,2.412,0.981,3.506,0,2.34,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,業績不振,0,0,業績不振
926051,2025-04-01,0,H 運輸業・郵便業,0,既存先,0,その他,2025,72,18.09497,0,GIGAセミトラクタ,0,0,0,0,自動車,662.906,182.943,26.783,333.37,315.728,0,0,2.458,166.237,5.189,45.582,0.255,0,2150,40.2168,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.50,0,他社競合（レート）,0,0,他社競合（レート）
932789,2025-04-14,0,1卸売業・小売業,0,新規先,0,銀行紹介,2025,60,2.847418,0,ハイエースバンDX GL,0,0,0,0,自動車,202.01,106.953,3.216,3.553,2.43,0,0,2.768,0,1.972,0,5.041,0,4.688,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.85,0,調産方法変更（食・自己士,0,0,調産方法変更（食・自己士
913555,2024-10-29,0,E製造業,0,既存先,0,銀行紹介,2024,120,38,0,レベラーフィーダー,0,0,0,0,一般,7600.665,336.459,184.052,202.032,199.682,0,0,182.631,3.624,5.027,79.47,9.526,24.753,200,0,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.97,0,他社競合（レート）,0,0,他社競合（レート）
932607,2025-03-03,0,E 製造業,0,新規先,0,銀行紹介,2025,60,0.3624,0,DDHBOXソフトウェア,0,0,0,0,一般,461.792,57.126,6.848,16.439,7.009,0,0,73.686,1.05,9.327,8.402,1.624,2.667,40,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.59,0,関連方法変更（超実・日ご会）,0,0,関連方法変更（超実・日ご会）
927520,2025-03-25,0,E 製造業,0,既存先,0,銀行紹介,2025,72,18,0,立形NCフライス盤,0,0,0,0,一般,7249.317,663.382,439.916,510.268,351.016,0,0,916.031,-1905.857,28.376,35.848,9.867,12.226,278.6,27.5508,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.45,0,他社競合（レート）,0,0,他社競合（レート）
921187,2025-04-09,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,6.121953,0,クラウンエステート,0,0,0,0,自動車,117.845,60.729,23.927,23.137,13.655,0,0,0.309,0.063,11.089,0,1.182,0,31.959,0.0572,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.57,0,他社競合（レート）,0,0,他社競合（レート）
910080,2024-12-17,0,Rサービス（他に分類されないもの）,0,既存先,0,銀行紹介,2024,60,3.884645,0,複合機（高崎支店用）,0,0,0,0,一般,1766.486,1122.02,21.783,53.152,33.724,0,0,49.311,0,35.221,0,30.843,0,106.936,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.05,0,他社競合（レート）,0,0,他社競合（レート）
927520,2025-03-25,0,E 製造業,0,既存先,0,銀行紹介,2025,60,1.8,0,立形NCフライス盤,0,0,0,0,一般,7249.317,663.382,439.916,510.268,351.016,0,0,916.031,-1905.857,28.376,35.848,9.867,12.226,278.6,27.5508,0,2,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.80,0,他社競合（レート）,0,0,他社競合（レート）
918945,2024-11-12,0,p 医療・福祉,0,新規先,0,銀行紹介,2024,72,121.8,0,電子カルテ,0,0,0,0,一般,1553.04,1312.409,35.84,100.424,43.255,0,0,0,0,62.073,0,8.752,0,40,0,0,3,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.68,0,他社競合（レート）,0,0,他社競合（レート）
922378,2024-11-12,0,1卸売業・小売業,0,既存先,0,銀行紹介,2024,60,2.8,0,Windows Server 2022,0,0,0,0,自動車,992.048,74.596,0.152,12.415,11.412,0,0,0.571,0.23,3.085,0,7.453,0,43.487,4.781,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.52,0,0,0,0,0
919074,2024-02-06,0,1卸売業・小売業,0,既存先,0,銀行紹介,2024,60,1.8957,0,プレハブ冷蔵庫,0,0,0,0,一般,708.398,240.463,46.664,33.516,31.373,0,0,8.329,0.053,7.212,0,11.515,0,17.794,1.991,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.02,0,0,0,0,0
922378,2025-01-16,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,2.375545,0,Windows Server 2022,0,0,0,0,自動車,992.048,74.596,0.152,12.415,11.412,0,0,0.571,0.23,3.085,0,7.453,0,43.487,4.781,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.52,0,0,0,0,0
906290,2025-04-04,0,Rサービス業（他に分類されないもの）,0,既存先,0,その他,2025,60,1.83,0,水質浄化装置,0,0,0,0,一般,3537.886,2545.288,524.344,469.336,314.75,0,0,0.297,5.933,93.827,0,433.53,0,28.5,13.68078,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.56,0,0,0,0,0
