ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
924651,2025/10/31,宇都宮営業部,割賦,ミニホイルローダ,Rサービス業（他に分額されないもの）,43743,3861.2,607200,242339,-27479,-31290,-31646,52993,,59906,1026,52678,,9,既存先,割賦,2,失注,設側次養見合せ（替通・純縮）,2,銀行,5300,60,2.53%
931037,2025/11/5,宇都宮営業部,一般,コマツ油圧ショベル,E 製造業,426869,0,4923840,1261635,204144,188786,135976,9687,137476,386924,8169,23053,53452,2,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,1200,60,2.67%
929151,2025/10/31,宇都宮営業部,一般,ホイールローダー902-03-CABAC,D建設業,23979,7107.7,118664,50687,47,3720,2988,2250,7661,28876,100,6114,8374,,既存先,一般リース,,当社受注,,2,銀行,6300,60,3.73%
918615,2025/7/15,宇都宮営業部,自動車,ホイールローダー,D建設業,13654,9146.2,359794,41738,2854,1405,441,,1659,22444,0,4773,7206,0,既存先,自動車リース,1,当社受注,,2,銀行,6400,84,2.96%
909543,2025/10/21,宇都宮営業部,一般,プリンター,p 医療・福祉,18750,57679.31,2566008,2125866,43284,-12308,-12854,161214,,20140,7997,216071,,9,既存先,一般リース,,失注,他社競合（レート）,2,銀行,165.54,60,4.88%
910805,2025/5/8,宇都宮営業部,一般,回転式たててすり,p 医療・福祉,714028,2091,549971,549971,1399,-9804,-9804,64125,,,13403,4462,,9,既存先,一般リース,2,失注,他社合（レート）,2,銀行,181.6,60,5.00%
922810,2024/9/25,宇都宮営業部,自動車,日野プロフィア,H 運輸業・郵便業,195816,,1719388,97350,25484,42362,34402,2723,174380,136383,112510,10120,58035,5,既存先,自動車リース,,失注,設響投資用合せ（毒・採用）,2,銀行,19121.69,60,1.46%
924752,2025/10/21,宇都宮営業部,割賦,コマツ油圧ショベル・付属部品,D建設業,722,6581.5,200750,31396,-3866,15912,11054,3178,6844,11407,,2308,12277,0,既存先,割賦,,,,2,銀行,8990,36,3.81%
932625,2025/5/21,宇都宮営業部,自動車,GIGA22,Rサービス業（他に分類されないもの）,8497,,822040,321655,17504,11330,10146,32394,,25576,0,77919,,0,新規先,自動車リース,1,当社受注,,2,銀行,16750,60,2.51%
920378,2025/10/29,宇都宮営業部,一般,コマツホイルローダー,D 建設業,594618,12032.1,675914,212716,34032,48446,21671,38622,173793,250050,491668,3048,22022,,既存先,一般リース,1,当社受注,,2,銀行,14600,60,2.31%
933863,2025/11/6,宇都宮営業部,一般,油圧ミニショベル,D建設業,454,0,85819,22549,2529,2983,773,257,392,543,0,1967,,0,新規先,一般リース,1,当社受注,,2,銀行,4350,60,3.05%
921608,2025/12/11,宇都宮営業部,自動車,三菱 スーパーグレード,H 運輸業・郵便業,44989,15614.4,1551253,183686,114407,115938,70723,1691,18227,34299,0,62,158755,4,既存先,自動車リース,2,失注,他社競合（レート）,,銀行,14900,60,2.11%
921202,2025/12/15,宇都宮営業部,一般,再加熱キャビネット,p 医療・福祉,80688,0,819092,726940,6720,25137,18295,39722,,16465,0,69036,,8.1,既存先,一般リース,1,当社受注,,2,銀行,391.6,60,2.71%
916899,2025/12/10,宇都宮営業部,一般,ATLUS NEXT 基本システム（STD版）,Rサービス業（他に分類されないもの）,127671.308,835.2,282519,205654,-50207,-70708,-1170815,34307,903,2564,,29073,1000,8_2,既存先,一般リース,1,当社受注,,2,銀行,1570,60,4.63%
950039,2025/5/26,宇都宮営業部,自動車,アルファードZ,E製造業,121916,774.9,766777,159925,34429,62421,63987,16909,14360,16534,0,7281,2822,2,既存先,自動車リース,1,当社受注,,2,銀行,7054.028,60,2.84%
913839,2025/11/19,宇都宮営業部,一般,タワー型サーバー,D建設業,8162,556.6,268361,232698,36985,37754,28305,4739,0,13240,0,18937,,,既存先,一般リース,1,当社受注,,2,銀行,1209,60,3.16%
909734,2025/8/28,宇都宮営業部,自動車,キャラバン標準ルーフ,H 運輸業・郵便業,288869.538,16460.3,961123,508254,86045,92727,77929,40014,,77667,1015,44928,,5,既存先,自動車リース,1,当社受注,,2,銀行,4542.618,60,2.02%
950239,2025/10/31,宇都宮営業部,一般,高速自動値付ラベラー,1卸売業・小売業,295241,16550.3,3016912,598030,23197,9012,28171,21043,15572,54694,1192,67271,12103,,既存先,一般リース,1,当社受注,,2,銀行,2000,84,2.85%
929412,2025/9/25,宇都宮営業部,割賦,キューブサウナー式,M 宿泊業・飲食サービス業,39820,3184,277061,201673,-26688,31128,-27423,41042,,44524,-183606,23011,,,既存先,割賦,1,当社受注,,2,銀行,9482.26,84,4.70%
928282,2025/7/11,宇都宮営業部,自動車,新型カローラツーリングX,1卸売業・小売業,38787,1353,968943,146074,29970,30977,8576,7411,,,9012,922,,3,既存先,自動車リース,1,当社受注,,,銀行,"2315,205",60,2.58%
913839,2025/11/19,宇都宮営業部,一般,タワー型サーバー,D建設業,8162,556.6,268361,232698,36985,37754,28305,4739,,13240,,18937,,,既存先,一般リース,1,当社受注,,2,銀行,980,60,3.18%
910711,2025/12/1,宇都宮営業部,自動車,ライズ＜ HEV＞Z②,Rサービス業（他に分類されないもの）,62994,906.5,851285,185856,9782,6671,6671,10653,0,29952,,26287,0,8_2,既存先,自動車リース,1,当社受注,,2,銀行,2193.727,60,5.07%
919315,2025/6/20,宇都宮営業部,一般,Wet アルミ切粉圧縮固形化装置,E製造業,1031500,31922.6,10802717,549671,-64272,264318,224767,10700,440555,940306,28990,27609,290110,5,既存先,一般リース,1,当社受注,,2,銀行,15260,84,2.33%
926538,2025/12/9,宇都宮営業部,自動車,ボルボ XC90（令和4年式）,1卸売業・小売業,840,,28459,6846,570,511,336,199,,0,,1358,0,8_1,新規先,自動車リース,1,当社受注,,2,銀行,7491.519,36,3.52%
910711,2025/12/1,宇都宮営業部,自動車,ライズ＜HEV＞ Z②,Rサービス業（他に分類されないもの）,62994,906.5,851285,185856,9782,6671,6671,10653,,29952,,26287,0,8_2,既存先,自動車リース,1,当社受注,,2,銀行,2173.727,60,5.06%
933734,2025/10/23,宇都宮営業部,自動車,ハイエースV R 02年 ： ハイエースパン DX,D建設業,32497,,269987,82161,9977,12433,3540,2768,,706,U,3260,,9,新規先,自動車リース,1,当社受注,,2,銀行,1922.259,60,3.63%
923273,2025/10/6,宇都宮営業部,自動車,ミニショベル,D建設業,17161,3251.4,304978,87810,5771,6232,5882,D,8229,15320,,10363,129,,既存先,一般リース,1,当社受注,,2,銀行,5350,60,2.82%
907431,2025/12/10,宇都宮営業部,一般,RICOH Pro C 5400S,Rサービス業（他に分類されないもの）,32662.733,,123666,1989,-26711,-30901,-31037,8090,,30874,,170,,10_1,新規先,一般リース,1,当社受注,,2,銀行,4200,60,1.84%
950239,2025/12/10,宇都宮営業部,一般,高速自動値付ラベラー,1卸売業・小売業,295241,16550.3,3016912,598030,23197,9012,28171,21043,15572,54694,1192,67271,12103,5,既存先,一般リース,1,当社受注,,2,銀行,1087.4,60,3.14%
909151,2025/10/9,宇都宮営業部,割賦,（株）ミツトヨ輪郭形状・表面粗さ測定器,1卸売業・小売業,29596,,789924,141857,7094,11801,9590,2249,,725,,11203,,,既存先,割賦,2,失注,他社競合（レート）,2,銀行,8000,60,2.10%
933654,2025/10/1,宇都宮営業部,一般,H形鍋・NC6軸高速穴あけ加工機,E 製造業,31652,0,327092,68330,336,525,420,,1874,25,,3170,,,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,36500,84,2.50%
909543,2025/10/2,宇都宮営業部,一般,プリンター,p 医療・福祉,18750,57679.31,2566008,2125866,43284,-12308,-12854,161214,,20140,7997,216071,0,9,既存先,一般リース,2,失注,他社合（レート）,2,銀行,819,60,3.46%
910805,2025/5/8,宇都宮営業部,一般,回転式たててすり,p 医療・福祉,714028,2091,549971,549971,1399,-9804,-9804,64125,,,13403,4462,,6,既存先,一般リース,2,失注,他社熱合（レート）,,銀行,544.8,60,4.17%
915353,2025/9/12,宇都宮営業部,一般,バッテリーフォークリフト,E 製造業,29500,1641.4,1322980,120879,9569,6492,5119,6237,,,,9880,0,0,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,1900,60,3.76%
929934,2025/7/30,宇都宮営業部,割賦,全自動殺菌機,E 製造業,326184,10681.2,4110732,856821,56012,92501,59780,28134,80879,166613,95551,26321,52877,3,既存先,割賦,2,失注,他社競合（その他）,2,銀行,30000,72,2.30%
911956,2025/11/6,宇都宮営業部,自動車,いす”GIGA25,H 運輸業・郵便業,19280,,223154.,207115,44039,54373,49068,3526,89165,4402,134165,15165,33032,0,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,16550,60,2.01%
916085,2025/8/5,宇都宮営業部,一般,温水高圧洗浄機,E 製造業,243960,6059.1,177154.,931198,580255,583261,400134,25606,,16964,,15508,,3,既存先,一般リース,2,失注,設投資見合せ（志・延期）,2,銀行,2948,60,2.26%
928504,2025/10/22,宇都宮営業部,一般,キセノン光線治療器,p 医療・福祉,98333,2726.8,456480（,364436,82919,58833,43966,103750,0,21814,3134,173323,,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,5521,60,2.12%
921202,2025/11/10,宇都宮営業部,自動車,再加熱キャビネット,p 医療・福祉,80688,,819092,726940,6720,25137,18295,39722,,16465,0,69036,,8_1,既存先,自動車リース,2,失注,設投費用合せ（緑週・総菜）,2,銀行,1527.273,25,3.62%
921202,2025/10/E,宇都宮営業部,一般,再加熱キャビネット,p 医療・福祉,80688,0,819092,726940,6720,25137,18295,39722,,16465,,69036,,8_1,既存先,一般リース,,当社受注,,2,銀行,858.4,60,3.22%
910262,2025/10/31,宇都宮営業部,一般,通話型無線機一式,H 運輸業・郵便業,47424,48249.6,328510！,2445811,54927,57541,56265,205516,,204588,0,237180,0,4,既存先,一般リース,,失注,他社競合（レート）,2,銀行,3921.4,60,2.21%
933513,2025/9/4,宇都宮営業部,一般,洗濯乾燥機,E 製造業,78640,,114775：,328139,100428,131766,20856,18675,37631,73171,2229,5415,0,,既存先,一般リース,2,失注,禁進方法変更（食・己発金）,2,銀行,11409.091,96,2.52%
