取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
918942,2025-05-14,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,11,0,HANTA 2018製,0,0,0,0,割賦,735.863,85.863,3.147,1.537,0.94,0,0,84.554,24.492,0.962,31.673,5.07,18.777,112.482,3.8997,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.51,0,放場検資見合せ（通・滋意）,0,0,放場検資見合せ（通・滋意）
932890,2025-05-13,0,M 宿泊業・飲食サービス業,0,既存先,宇都宮営業部,銀行紹介,2025,60,4.33,0,液体急速凍結機,0,0,0,0,一般,648.883,430.186,13.526,24.667,24.432,0,0,0,0.703,20.29,0,36.676,0,143.901,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.52,0,0,0,0,0
916873,2025-07-07,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.078,0,モニター,0,0,0,0,一般,795.107,85.862,9.227,5.999,0.357,0,0,185.341,7.3,0.939,40.952,2.949,45.158,213.049,6.942,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.51,0,原理方法文堂（・自己資金）,0,0,原理方法文堂（・自己資金）
933073,2025-06-10,0,Rサービス業（他に分類されないもの）,0,新規先,宇都宮営業部,銀行紹介,2025,60,2.2,0,新型ヤリス（HEV） X,0,0,0,0,自動車,112.856,39.287,1.87,1.084,1.002,0,0,5.064,0,3.912,0,0.931,0,250.328,0,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,設備後資見合せ（禁品・延期）,0,0,設備後資見合せ（禁品・延期）
911208,2025-06-02,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,5.725045,0,サーバー一式,0,0,0,0,一般,2171.502,333.046,10.109,23.484,23.052,0,0,12.999,0,2.966,0,28.512,0,214.176,4.6414,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,5.03,0,設■液費見合せ（道・地球）,0,0,設■液費見合せ（道・地球）
977094,2025-04-01,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,72,1.16,0,Wi-Fi設備関連,0,0,0,0,一般,12154.332,9179.403,956.444,1618.673,857.119,0,0,242.021,-10225.929,1071.09,0,397.482,0,596.429,27.176,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,5.44,0,禁通方法変更（超実・自己資金）,0,0,禁通方法変更（超実・自己資金）
922717,2025-04-16,0,H 運輸業・郵便業,0,既存先,0,銀行紹介,2025,72,49.58672,0,スカニアR500 フルトラクタ,0,0,0,0,自動車,176.786,176.786,1.213,1.811,1.798,0,0,46.669,22.735,25.014,0,0,0,66.615,16.4605,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.61,0,禁道方変更（超実・自己金）,0,0,禁道方変更（超実・自己金）
922717,2025-04-16,0,H 運輪業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,72,13.473385,0,スカニアR 500 フルトラクタ,0,0,0,0,一般,176.786,176.786,1.213,1.811,1.798,0,0,46.669,22.735,25.014,0,0,0,66.615,16.4605,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.83,0,禁道方法変更（脳次・自己金）,0,0,禁道方法変更（脳次・自己金）
918612,2025-05-14,0,E 製造業,0,既存先,宇都宮営業部,銀行紹介,2025,60,2.9,0,フォークリフト,0,0,0,0,一般,390.684,35.84,-3.925,0.288,0.147,0,0,11.246,1.768,0,0,4.88,7.608,102.128,15.6191,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.02,0,0,0,0,0
909692,2025-06-16,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.92,0,富士通デスクトップパソコン,0,0,0,0,一般,251.628,217.694,5.899,2.903,1.326,0,0,1.231,21.534,14.36,0,0.242,2.949,145.257,17.8631,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.67,0,0,0,0,0
977094,2025-07-04,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.4422,0,複合機,0,0,0,0,一般,12154.332,9179.403,956.444,1618.673,857.119,0,0,242.021,10225.929,1071.09,0,397.482,0,596.429,27.176,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.11,0,0,0,0,0
910097,2025-01-22,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,3.46,0,ハイエース,0,0,0,0,自動車,913.956,891.898,71.905,61.216,31.228,0,0,1.645,0.431,11.836,0,50.731,0,309.369,26.23495,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.51,0,他社競合（その他）,0,0,他社競合（その他）
