ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
919953,2025/10/17,,一般,PC入替,H 運輸業・郵便業,11.466,0,219.525,49.041,-1.344,0.242,0.231,1.035,16.824,19.326,,0.97,0.522,無格付,既存先,一般リース,1,当社受注,,,ユーザー,1.95,60,3.25%
926860,2025/9/3,,一般,フォークリフト ERSIS,D建設業,144.154,0,602.5,150.746,17.064,16.263,1.595,15.08,0.545,5.611,0,17.367,0,9,新規先,一般リース,1,当社受注,,,銀行,3.7,60,2.61%
922518,2025/10/17,,一般,PC,D建設業,22.52,0.0306,179.509,50.847,-1.352,-1.917,-1.617,3.122,,15.424,0,2.161,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.691,60,3.07%
936074,2025/8/7,,自動車,いす”ELF MIO,D建設業,0,3.744,1358.319,281.267,171.175,171.936,89.897,2.584,5.352,1.722,0,10.69,6.596,2,既存先,自動車リース,1,当社受注,,2,銀行,4.4244,60,2.51%
933779,2025/10/24,,割賦,コマツ 油圧ショベル,D 建設業,84.026,0,191.716,55.274,17.552,22.218,22.048,3.066,4.147,6.355,0,0.701,7.513,無格付,新規先,割賦,1,当社受注,,2,銀行,6.75,36,3.23%
902330,2025/10/27,,自動車,いす”GIGA20（標準）①,D建設業,136.662,47.77972,1302.672,304.06,-58.085,5.33,5.546,28.071,82.018,368.849,,3.374,128.719,5,既存先,自動車リース,1,当社受注,,2,銀行,16.270036,60,2.01%
923743,2025/7/18,,一般,ヤンマーバツクホー,D建設業,24.805,8.2905,88.479,45.983,16.128,21.434,17.566,0.928,,,,1.935,6.718,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,11.5,84,3.71%
955629,2025/9/22,,一般,Pharnes X/EXMV-SH560Eシステム②（ハード）,Rサービス業（他に分類されないもの）,15.324,0,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.446543,60,2.50%
970263,2025/8/19,,一般,電話機一式（結城店）,1卸売業・小売業,29,0,2012.198,661.007,50.107,46.746,19.709,63.021,,58.35,0,15.932,,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,1.35,84,3.30%
911369,2025/5/1,,自動車,ELFナロー②,D建設業,41.624,10.1867,635.019,159.498,41.205,41.717,33.005,4.032,31.381,54.387,1.327,0.577,6.702,3,既存先,自動車リース,1,当社受注,,2,銀行,6.1,60,3.03%
933099,2025/6/17,,割賦,防錆油布用バランサー設備,E 製造業,123.654,,414.988,69.579,10.579,10.936,10.936,,3.842,12.986,0,1.581,3.731,5,新規先,割賦,1,当社受注,,2,銀行,5.4,84,3.53%
907200,2025/8/12,,一般,バッテリーフォークリフト②,E 製造業,273.809,3.08704,3581.416,311.934,100.243,-25.951,-25.862,19.023,255.943,367.273,259.779,0.24,5.361,4,既存先,一般リース,1,当社受注,,2,銀行,1.65,60,1.97%
933006,2025/5/30,,割賦,コマツ ホイールローダー WA40-8,D建設業,42.856,0,160.26,45.882,3.635,3.946,3.648,7.197,8.865,24.378,,0.193,2.817,無格付,既存先,割賦,1,当社受注,,2,銀行,5,72,5.04%
922518,2025/9/5,,一般,CANON カラー複合機 C3926F,D建設業,22.52,0.0306,179.509,50.847,-1.352,-1.917,-1.617,3.122,0,15.424,0,2.161,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.89,60,3.30%
917505,2025/9/16,,一般,伊藤超短波超音波治寮器 UST-770,p 医療・福祉,68.316,,187.9,183.908,2.136,7.295,6.007,6.237,,27.212,,17.968,,4,既存先,一般リース,1,当社受注,,2,銀行,0.009,60,2.50%
933704,2025/10/9,,自動車,ハイエースパン DX 4ドア STDフロア,D 建設業,4.087,0,71.208,20.257,-1.751,1.001,0.733,0.806,0,1.615,,0.662,3.908,無格付,新規先,自動車リース,1,当社受注,,2,銀行,3.5045,60,3.03%
917505,2025/9/24,,一般,伊藤超短波超音波治療器 UST-770,p 医療・福祉,68.316,0,187.9,183.908,2.136,7.295,6.007,6.237,,27.212,,17.968,,4,既存先,一般リース,1,当社受注,,2,銀行,0.43,60,2.70%
917505,2025/7/16,,一般,伊藤超短波超音波治療器 UST-770,p 医療・福祉,68.316,0,187.9,183.908,2.136,7.295,6.007,6.237,0,27.212,,17.968,0,無格付,新規先,一般リース,1,当社受注,,2,銀行,1.8,60,2.57%
911788,2025/3/11,,自動車,大型トラック ダンプ,D 建設業,132.01,0.8575,3816.866,502.781,124.322,112.405,41.154,13.515,41.302,53.46,,58.089,3.474,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,15.1,60,2.01%
910623,2025/7/29,,自動車,冷蔵大型トラック,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,23.85,60,1.91%
933006,2025/5/30,,割賦,コンバインドローラー,D建設業,42.856,,160.26,45.882,3.635,3.946,3.648,7.197,8.865,24.378,,0.193,2.817,無格付,新規先,割賦,1,当社受注,,2,銀行,5.7,72,5.00%
928161,2025/4/21,,自動車,トヨタ クラウンセダン（HEV） z,Rサービス業（他に分類されないもの）,23.73,,173.28,151.134,1.93,11.695,8.782,4.391,,1.487,5.126,4.772,,無格付,新規先,自動車リース,1,当社受注,,2,銀行,6.876773,84,2.52%
911311,2025/4/23,,自動車,NV200 バネットバンDX,Rサービス業（他に分類されないもの）,26.416,1.505,289.791,144.664,34.655,38.389,29.51,6.457,,11.51,0,9.3,0,9,既存先,一般リース,1,当社受注,,2,銀行,2.568433,60,2.96%
909968,2025/10/1,,自動車,中古車 アルファード Z,D 建設業,141.275,17.5097,880.939,169.829,4.38,3.55,5.964,10.375,18.19,39.46,,11.757,11.04,5,既存先,自動車リース,1,当社受注,,2,銀行,6.250454,60,3.51%
907200,2025/8/12,,一般,バッテリーフォークリフト①,E 製造業,273.809,3.08704,3581.416,311.934,100.243,-25.951,-25.862,19.023,255.943,367.273,259.779,0.24,5.361,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.65,60,1.97%
921988,2025/9/11,,一般,セキュリティーUTM,Rサービス薬（他に分類されないもの）,13.228,0.5194,140.561,140.561,0.447,0.377,0.244,0.385,,0.075,,10.48,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.495,60,3.62%
955629,2025/10/15,,一般,ノートパソコン6台,Rサービス業・（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,0,,5.991,0,無格付,既存先,一般リース,1,当社受注,,,ユーザー,0.099,36,2.74%
933430,2025/9/12,,自動車,ワゴンR 宇都宮581い2678,Rサービス業（他に分類されないもの）,1.992,,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,0,4,既存先,一般リース,1,当社受注,,2,銀行,0.02,23,
932230,2025/9/17,,一般,デスグトップPC他,Rサービス業（他に分類されないもの）,252.101,,567.437,214.937,34.807,27.534,25.118,2.462,26.785,,12.001,21.881,12.494,9,既存先,一般リース,,失注,,2,銀行,6.6459,60,2.50%
937359,2025/9/17,,一般,カラー複合機,E製造業,19.066,1.296,403.337,18.218,-6.111,-1.544,-2.097,0.037,0,93.833,6.976,3.46,0,無格付,既存先,一般リース,,失注,他社合（レート）,1,ユーザー,1.2802,60,3.33%
918916,2025/6/4,,自動車,ニッサンキャラバン 福祉車,p 医療・福祉,33.32,0,2224.041,2039.5,-5.972,29.747,29.242,77.181,0,271.592,-2275.187,51.056,0,4,既存先,自動車リース,1,当社受注,,1,ユーザー,4.251521,60,3.97%
933430,2025/9/12,,自動車,ワゴンR 宇都宮581い2678,Rサービス業（他に分類されないもの）,1.992,,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,,無格付,新規先,一般リース,1,当社受注,,2,銀行,0.02,29,
941595,2025/3/5,,自動車,日野トラック,H 運輸業・郵便業,278.083,70.4904,1139.299,293.168,48.959,51.44,22.506,3.527,57.979,2.843,0,6.585,63.114,無格付,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,9.2,60,1.92%
931968,2025/5/12,,自動車,いす”FORWARD 4T（標準）,H 運輸業・郵便業,11.402,0,1427.658,646.935,-9.325,59.4,19.941,72.15,0,729.092,-746.762,4.951,,4,既存先,自動車リース,2,失注,製場方に変更（実・白と実金）,1,ユーザー,8.2,60,2.17%
933430,2025/9/12,,自動車,ピクシスエポック 宇都宮5808141,Rサービス（他に分類されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,0,4,既存先,一般リース,,当社受注,,2,銀行,0.02,26,
933430,2025/9/12,,自動車,ピクシスエポック 宇都宮5808141,Rサービス業（他に分類されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,,4,既存先,一般リース,,当社受注,,2,銀行,0.02,32,
933430,2025/9/12,,自動車,ピクシスエポック 宇都宮580ふ8141,Rサービス業（他に分類されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,0,4,既存先,一般リース,1,当社受注,,2,銀行,0.02,39,
933430,2025/9/12,,自動車,ピクシススペース 宇都宮5816624,Rサービス業（他に分類されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,,4,既存先,一般リース,1,当社受注,,2,銀行,0.937,47,
933430,2025/9/12,,自動車,ピクシススペース 宇都宮5816624,Rサービス業（他に分類されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.02,30,
933430,2025/9/1：,,自動車,ピクシススペース 宇都宮5816624,Rサービス業（他に分額されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.02,42,
933430,2025/9/1：,,自動車,ピクシスエポック 宇都宮580 ね834,Rサービス（他に分類されないもの）,1.992,0,132.87,132.87,-2.341,-1.853,-1.757,3.4,0,2.624,4.072,4.197,0,無格付,既存先,一般リース,,当社受注,,2,銀行,0.02,32,
909556,2025/8/21,,自動車,ハイエースバン DX GL 5ドア STDフロア,1卸売業・小売業,50,11.5552,556.66,197.189,50.121,54.932,26.931,5.322,0,0.297,,3.14,0,3,既存先,自動車リース,1,当社受注,,2,銀行,3.12398,60,3.01%
