取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
913608,2025-11-21,0,Rサービス業（他に分類されないもの）,0,既存先,0,その他,2025,60,0.207532,0,防犯カメラシステム,0,0,0,0,一般,11972.858,3014.881,805.012,997.707,657.997,0,0,169.873,1297.205,98.294,631.006,121.698,223.165,379.979,0,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.23,0,0,0,0,0
924084,2025-12-15,0,Rサービス業（他に分額されないもの）,0,新規先,0,銀行紹介,2025,84,0.86,0,防犯カメラ,0,0,0,0,一般,25.319,22.631,11.932,11.816,8.918,0,0,1.993,0,0.498,0,0.48,0,13.129,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.70,0,0,0,0,0
975692,2025-07-08,0,E 製造業,0,既存先,0,銀行紹介,2025,96,1.18,0,AIx光学ズーム搭載ビジョンシステム,0,0,0,0,一般,2588.576,369.376,-39.925,-39.248,-33.627,0,0,122.87,114.841,14.851,47.766,16.816,38.729,36.628,0,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.27,0,原理方法変室（究・自己資金）,0,0,原理方法変室（究・自己資金）
922052,2024-11-21,0,D建設業,0,新規先,0,銀行紹介,2024,84,16.916977,0,コインランドリー設備一式,0,0,0,0,一般,28.337,16.954,-0.77,-0.342,4.768,0,0,9.048,-0.654,0.747,0,0,0,34.2,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.520,0,長浦方法（諸定・自己資金,0,0,長浦方法（諸定・自己資金
906530,2025-10-01,0,Rサービス業（他に分類されないもの）,0,既存先,0,銀行紹介,2025,60,2.38,0,ムーヴキャンパス,0,0,0,0,自動車,63.124,43.191,4.069,1.251,0.947,0,0,9.494,0,4.526,0,1.606,0,63.8,0.069,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.26,0,0,0,0,0
922004,2025-11-28,0,D 建設業,0,既存先,0,銀行紹介,2025,60,1,0,キャビネット,0,0,0,0,一般,219.091,44.726,0.104,0.381,0.171,0,0,6.387,0,3.041,0.644,3.883,0,99.238,4.5257,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,0,0,0,0
933671,2025-10-02,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,2.618,0,トヨタエンジンフォークリフト,0,0,0,0,一般,105.7,99.394,-23.142,-23.267,-21.874,0,0,28.672,0,10.478,0,17.253,0,7.328,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.58,0,開場方法変更（出食・自己貴金）,0,0,開場方法変更（出食・自己貴金）
075692,2025-07-08,0,E 製造業,0,既存先,0,銀行紹介,2025,96,16.48,0,帯掛機,0,0,0,0,一般,2588.576,369.376,-39.925,-39.248,-33.627,0,0,122.87,114.841,14.851,47.766,16.816,38.729,36.628,0,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.20,0,0,0,0,0
962286,2025-07-16,0,1卸売業・小売業,0,既存先,0,銀行紹介,2025,60,3.438668,0,ブリウス,0,0,0,0,自動車,6161.05,835.535,99.699,85.747,62.597,0,0,0,0,2.419,0,20.834,0,23.799717,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,0,0,0,0,0,0
903994,2025-11-04,0,E 製造業,0,既存先,0,銀行紹介,2025,60,10.705106,0,ヴェルファイア,0,0,0,0,一般,832.358,78.349,13.594,0.719,0.719,0,0,71.6,0,3.475,26.144,8.166,12.982,148.414,0.8208,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.50,0,長浦方法変更（次・自己資金）,0,0,長浦方法変更（次・自己資金）
