ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
932868,2025/5/8,宇都宮営業部,一般,小型分包機,Rサービス業（他に分類されないもの）,4.496,1.2255,267.074,116.269,-11.744,-3.087,-2.859,6.916,0,5.156,,8.544,,,新規先,一般リース,1,当社受注,,2,銀行,1.15,60,3.31%
916085,2025/5/8,宇都宮営業部,一般,温水高圧洗浄機,E 製造業,243.96,6.0591,1771.545,931.198,580.255,583.261,400.134,25.606,,16.964,,15.508,,3,既存先,一般リース,1,当社受注,,,銀行,4.675,60,2.11%
932676,2025/3/13,宇都宮営業部,一般,ハシマ製検針機,E 製造業,92.971455,4.4064,491.97,106.694,14.332,17.495,14.161,2.686,1.76,3.062,0.258,4.542,0.385,,新規先,一般リース,1,当社受注,,2,銀行,3.1,84,2.28%
924355,2024/12/18,宇都宮営業部,自動車,いすyELFワイド3t,H 運輸業・郵便業,19.874,10.286094,691.456,82.277,-38.57,-40.024,-39.44,,40.188,81.652,2.037,12.369,29.296,,既存先,自動車リース,1,当社受注,,2,銀行,7.845,60,3.62%
916085,2025/5/8,宇都宮営業部,一般,温水高圧洗浄機,E 製造業,243.96,6.0591,1771.545,931.198,580.255,583.261,400.134,25.606,,16.964,0,15.508,,3,既存先,一般リース,1,当社受注,,2,銀行,1.157,60,2.14%
932719,2025/3/26,宇都宮営業部,自動車,GIGA20（標準）大型ミキサー車④,1卸売業・小売業,77.380956,0,4341.478,162.455,14.157,11.329,6.394,12.52,60.3,84.286,30.748,1.265,11.313,5,新規先,自動車リース,,,,2,銀行,17,60,2.55%
932439,2025/3/13,宇都宮営業部,自動車,レクサス UX300h,D 建設業,10,12.12,393.489,109.495,34.936,37.661,26.613,0.3,1.178,1.618,,16.458,,4,新規先,自動車リース,1,当社受注,,2,銀行,3.823163,60,2.75%
909543,2025/4/7,宇都宮営業部,一般,プリンター,p 医療・福祉,18.75,57.67931,2566.008,2125.866,43.284,-12.308,-12.854,161.214,,20.14,7.997,216.071,,9,既存先,一般リース,1,当社受注,,2,銀行,1.9,60,2.53%
927932,2025/4/7,宇都宮営業部,自動車,いす”FORWARD,Rサービス業（他に分類されないもの）,16.003,0.8256,135.888,68.954,2.302,1.917,0.646,5.086,,8.496,,9.359,,,既存先,自動車リース,2,失注,,2,銀行,10.09582,60,3.00%
917767,2025/2/28,宇都宮営業部,一般,オイルミスト用エアコン,E 製造業,38.609,,193.083,82.23,23.05,21.788,21.578,,5.057,2.576,0,2.45,5.733,4,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,21.6,84,2.00%
932779,2025/4/10,宇都宮営業部,自動車,ホンダ オデッセイ,D建設業,20.862,5.88,342.486,59.525,17.822,17.208,12.185,,2.153,6.453,0,1.386,0,0,新規先,自動車リース,1,当社受注,,2,銀行,5.727219,60,2.79%
909734,2025/2/27,宇都宮営業部,自動車,キャラバン標準ルーフ,H 運輸業・郵便業,288.869538,16.4603,961.123,508.254,86.045,92.727,77.929,40.014,,77.667,1.015,44.928,,,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,8.7,60,2.51%
909543,2025/4/4,宇都宮営業部,一般,プリンター,p 医療・福祉,18.75,57.67931,2566.008,2125.866,43.284,-12.308,-12.854,161.214,0,20.14,7.997,216.071,,9,既存先,一般リース,1,当社受注,,2,銀行,3.636364,84,2.51%
931946,2025/4/8,宇都宮営業部,自動車,三菱 キャンター,D建設業,42.652,8.8112,226.976,57.623,10.103,11.171,8.71,0.045,10.599,10.527,3.304,2.604,6.288,,既存先,自動車リース,1,当社受注,,,銀行,5.5902,59,2.51%
909734,2025/4/22,宇都宮営業部,自動車,キャラバン標準ルーフ,H 運輸業・郵便業,288.86953,16.4603,961.123,508.254,86.045,92.727,77.929,40.014,,77.667,1.015,44.928,0,5,既存先,自動車リース,2,失注,他社合（レート）,,銀行,9.247036,60,2.06%
909543,2025/4/4,宇都宮営業部,一般,プリンター,p 医療・福祉,18.75,57.67931,2566.008,2125.866,43.284,-12.308,-12.854,161.214,,20.14,7.997,216.071,,6,既存先,一般リース,,当社受注,,2,銀行,1.545455,84,2.54%
927932,2025/2/26,宇都宮営業部,自動車,いす”FORWARD,Rサービス業（他に分類されないもの）,16.003,0.8256,135.888,68.954,2.302,1.917,0.646,5.086,0,8.496,,9.359,,,既存先,自動車リース,2,失注,連方出家更（出資・日己資金）,2,銀行,9.27,60,3.22%
917019,2025/5/7,宇都宮営業部,一般,ドゥコンディショナー,1卸売業・小売業,1.85,0.0594,39.986,13.079,2.402,2.085,2.004,0.917,0,,,1.713,0.01,,既存先,一般リース,,失注,,2,銀行,1.62,60,4.06%
