取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
969960,2025-06-24,0,E製造業,0,既存先,宇都宮営業部,その他,2025,84,17.25,0,リリーフ締付装置,0,0,0,0,一般,4829.318,282.871,103.424,117.705,117.29,0,0,383.652,2.559,1.545,96.089,19.151,109.231,186.717,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.21,0,0,0,0,0
912730,2025-08-18,0,D建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,6,0,日立建機製 ミニ油圧ショベル,0,0,0,0,一般,118.51,35.94,1.961,1.804,1.75,0,0,3.983,0.291,2.781,0.946,1.184,3.152,5.9,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.53,0,0,0,0,0
955629,2025-12-10,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,17,0.01,0,メルセデスベンツ A200dセダン（令和4年式）,0,0,0,0,自動車,322.693,139.134,6.835,8.341,6.444,0,0,0,0,3.473,0,5.991,0,15.324,0,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,0,0,0,0,0,0
922537,2025-12-18,0,Rサービス業（他に分されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.33,0,G-SCAN Z2 Flagship・エーミングPr oパッケ,0,0,0,0,一般,101.724,47.972,1.729,3.069,3.109,0,0,3.134,2.649,2.366,0,3.96,0,8.195,3.1638,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,4.57,0,関連方法（別★・自己資金）,0,0,関連方法（別★・自己資金）
918872,2024-12-06,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2024,72,7.53,0,小型バス ローザ,0,0,0,0,自動車,942.077,942.077,-6.399,-11.613,-11.613,0,0,96.358,7.117,89.713,0,0,0,333.906,1.7733,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.21,0,0,0,0,0
905660,2025-11-28,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,15.4,0,三菱ふそうスーパーグレードFP-R,0,0,0,0,自動車,170.279,20.465,7.858,6.525,3.847,0,0,18.163,0,0.153,8.043,0.259,6.278,12.652,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.71,0,0,0,0,0
923498,2025-12-17,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,41,3.213182,0,プジョー408,0,0,0,0,自動車,51.278,19.437,-3.254,-2.254,-3.661,0,0,0,0,0.386,0.358,1.052,1.287,0,3.2022,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.53,0,0,0,0,0
901251,2025-06-23,0,H 運輪業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,19.7,0,スーパーグレート,0,0,0,0,自動車,1197.169,108.598,8.064,28.432,23.179,0,0,63.967,0,0,48.262,5.851,32.064,42.8,30.0807,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.14,0,0,0,0,0
952881,2025-07-18,0,H 運輪業・郵便業,0,既存先,0,その他,2025,60,22.2,0,UDトラックス クオン,0,0,0,0,自動車,365.28,60.429,19.439,26.799,18.31,0,0,20.025,10.288,0,17.3,0.42,0.331,2.896,3.504,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.93,0,0,0,0,0
933688,2025-11-26,0,1卸売業・小売業,0,新規先,0,銀行紹介,2025,60,4.5544,0,いす”エルフミオ 1. 15t,0,0,0,0,自動車,566.334,138.519,36.446,32.929,32.858,0,0,0.689,0,8.505,0,1.395,0,100.243,0,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.81,0,0,0,0,0
