ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
929437,2024/12/30,宇都宮営業部,自動車,レスサスLM500h,E 製造業,20000,7705.5,227186,76029,16996,19629,19991,2213,4200,5618,118,3890,0,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,14026.363,84,2.50%
922914,2024/12/26,宇都宮営業部,自動車,いす”トラック,H 運輸業・郵便業,10000,2210,1950508,1950508,39365,49211,33544,16086,0,13121,0,23230,0,4,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,11850,60,1.50%
922177,2025/1/20,宇都宮営業部,自動車,UDトラクタ①,D建設業,19044,,338520,84884,7616,2851,2166,18508,20834,72512,9433,4512,17728,0,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,5700,24,3.23%
932604,2025/3/3,宇都宮営業部,一般,ユアサ製CNC旋盤MW120!l,E製造業,283333,,887866,137316,6070,11954,10364,4483,98481,323581,17080,3355,11553,5,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,27400,96,2.56%
929934,2025/3/26,宇都宮営業部,一般,全自動殺菌機,E製造業,326184,10681.2,4110732,856821,56012,92501,59780,28134,80879,166613,95551,26321,52877,3,既存先,一般リース,2,失注,他社観合（レート）,2,銀行,60000,84,2.02%
932341,2025/1/22,宇都宮営業部,一般,自動ハンドソーマシン,E 製造業,15000,,191693,89040,19876,20665,32547,1332,8076,4908,35003,743,0,0,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,4545.455,60,2.83%
932775,2025/4/9,宇都宮営業部,一般,電話設備,D建設業,2340,0,46781,35272,1826,2703,2634,2412,981,5936,0,3506,0,0,新規先,一般リース,2,失注,業績不振,2,銀行,844,72,
926051,2025/4/1,宇都宮営業部,自動車,GIGAセミトラクタ,H 運輸業・郵便業,2150000,40216.8,662906,182943,26783,333370,315728,5189,45582,2458,166237,255,0,4,既存先,自動車リース,1,当社受注,他社競合（レート）,1,ユーザー,18094.97,72,2.50%
932789,2025/4/14,宇都宮営業部,自動車,ハイエースバンDX GL,1卸売業・小売業,4688,,202010,106953,3216,3553,2430,1972,,2768,0,5041,0,0,新規先,自動車リース,2,失注,調産方法変更（食・自己士,2,銀行,2847.418,60,2.85%
913555,2024/10/29,宇都宮営業部,一般,レベラーフィーダー,E製造業,200000,,7600665,336459,184052,202032,199682,5027,79470,182631,3624,9526,24753,2,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,38000,120,1.97%
932607,2025/3/3,宇都宮営業部,一般,DDHBOXソフトウェア,E 製造業,40000,,461792,57126,6848,16439,7009,9327,8402,73686,1050,1624,2667,0,新規先,一般リース,2,失注,関連方法変更（超実・日ご会）,2,銀行,362.4,60,3.59%
927520,2025/3/25,宇都宮営業部,一般,立形NCフライス盤,E 製造業,278600,27550.8,7249317,663382,439916,510268,351016,28376,35848,916031,-1905857,9867,12226,2,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,18000,72,1.45%
921187,2025/4/9,宇都宮営業部,自動車,クラウンエステート,1卸売業・小売業,31959,57.2,117845,60729,23927,23137,13655,11089,0,309,63,1182,0,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,6121.953,60,2.57%
910080,2024/12/17,宇都宮営業部,一般,複合機（高崎支店用）,Rサービス（他に分類されないもの）,106936,0,1766486,1122020,21783,53152,33724,35221,0,49311,0,30843,0,,既存先,一般リース,2,失注,他社競合（レート）,,銀行,3884.645,60,2.05%
927520,2025/3/25,宇都宮営業部,一般,立形NCフライス盤,E 製造業,278600,27550.8,7249317,663382,439916,510268,351016,28376,35848,916031,-1905857,9867,12226,2,既存先,一般リース,2,失注,他社競合（レート）,,銀行,1800,60,1.80%
918945,2024/11/12,宇都宮営業部,一般,電子カルテ,p 医療・福祉,40000,,1553040,1312409,35840,100424,43255,62073,0,0,0,8752,0,3,新規先,一般リース,,失注,他社競合（レート）,2,銀行,121800,72,1.68%
922378,2024/11/12,宇都宮営業部,自動車,Windows Server 2022,1卸売業・小売業,43487,4781,992048,74596,152,12415,11412,3085,0,571,230,7453,0,2,既存先,自動車リース,1,当社受注,,2,銀行,2800,60,2.52%
919074,2024/2/6,宇都宮営業部,一般,プレハブ冷蔵庫,1卸売業・小売業,17794,1991,708398,240463,46664,33516,31373,7212,0,8329,53,11515,0,9,既存先,一般リース,1,当社受注,,2,銀行,1895.7,60,4.02%
922378,2025/1/16,宇都宮営業部,自動車,Windows Server 2022,1卸売業・小売業,43487,4781,992048,74596,152,12415,11412,3085,0,571,230,7453,0,2,既存先,自動車リース,1,当社受注,,2,銀行,2375.545,60,2.52%
906290,2025/4/4,宇都宮営業部,一般,水質浄化装置,Rサービス業（他に分類されないもの）,28500,13680.78,3537886,2545288,524344,469336,314750,93827,,297,5933,433530,0,4,既存先,一般リース,1,当社受注,,1,ユーザー,1830,60,2.56%
