取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
921202,2026-01-09,0,p 医療・福祉,0,既存先,0,銀行紹介,2026,60,0.8211,0,再加熱キャビネット,0,0,0,0,一般,819.092,726.94,6.72,25.137,18.295,0,0,16.465,0,39.722,0,69.036,0,80.688,0,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.44,0,0,0,0,0
911609,2026-01-20,0,D 建設業,0,既存先,0,銀行紹介,2026,60,8.102745,0,いす”フォワード,0,0,0,0,自動車,826.749,64.857,15.251,16.387,21.115,0,0,115.949,0,8.655,23.746,2.233,2.874,98.69,2.8823,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.32,0,0,0,0,0
933767,2026-01-09,0,p 医療・福祉,0,既存先,0,銀行紹介,2026,60,2.9317,0,クライアントPC,0,0,0,0,一般,335.837,84.96,1.981,40.271,36.966,0,0,11.358,28.613,15.848,0,17.693,0,6.994,0,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.55,0,0,0,0,0
922826,2026-02-02,0,E 製造業,0,既存先,0,銀行紹介,2026,60,0.281,0,① AED,0,0,0,0,一般,986.302,369.416,86.076,95.384,-36.932,0,0,38.024,0,0,64.392,20.944,0,248.568,31.3664,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.76,0,0,0,0,0
922826,2026-02-02,0,E 製造業,0,既存先,0,銀行紹介,2026,60,0.335,0,AED ①,0,0,0,0,一般,986.302,369.416,86.076,95.384,-36.932,0,0,38.024,0,0,64.392,20.944,0,248.568,31.3664,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.83,0,0,0,0,0
932121,2025-12-15,0,D建設業,0,既存先,0,銀行紹介,2025,60,2.304,0,スクリューコンプレッサー,0,0,0,0,一般,185.978,33.275,4.021,4.437,4.337,0,0,1.722,0,0,0.998,0,3.174,5.373,0.9568,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.65,0,0,0,0,0
911097,2025-12-30,0,E 製造業,0,既存先,0,銀行紹介,2025,60,29.84,0,射出成型機ライン,0,0,0,0,一般,641.414,186.852,53.734,47.373,35.409,0,0,101.979,0,14.341,46.548,0.61,41.351,300,2.6895,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.50,0,0,0,0,0
932097,2026-02-04,0,p 医療・福祉,0,既存先,0,銀行紹介,2026,84,22.59,0,サーバー一式,0,0,0,0,一般,1081.172,1046.281,6.217,10.078,8.246,0,0,14.751,0,50.789,0,11.357,0,238.594,13.364,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.85,0,0,0,0,0
920586,2025-08-04,0,D 建設業,0,既存先,0,銀行紹介,2025,60,19.5,0,コマツ製油圧ショベル,0,0,0,0,一般,622.687,215.202,-5.339,3.318,2.331,0,0,154.119,0,1.814,47.18,8.299,23.116,180.102,25.1721,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.85,0,0,0,0,0
933924,2025-11-20,0,E 製造業,0,新規先,0,銀行紹介,2025,84,2.97,0,おむすび成形機,0,0,0,0,一般,70.723,8.085,0.359,0.406,0.406,0,0,1.394,0,0,1.928,0,0.504,17.966,0,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.85,0,0,0,0,0
921000,2025-09-30,0,E 製造業,0,既存先,0,銀行紹介,2025,60,3.929889,0,ライズHE V,0,0,0,0,自動車,316.186,80.249,19.684,20.085,15.879,0,0,0.244,0,1.061,1.376,2.899,3.744,4.996,1.6088,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.56,0,0,0,0,0
933352,2025-12-04,0,1卸売業・小売業,0,新規先,0,銀行紹介,2025,60,4.433018,0,ダイナ 1t,0,0,0,0,自動車,439.619,84.162,9.726,13.366,11.374,0,0,5.951,0,6.302,0,3.495,0,3.332,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,0,0,他社競合（レート）,0,0,他社競合（レート）
