取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
941595,2024-12-25,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2024,84,2.3,0,逆ネステナー,0,0,0,0,一般,1139.299,293.168,48.959,51.44,22.506,0,0,2.843,0,3.527,57.979,6.585,63.114,278.083,70.4904,0,9,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.74,0,他社競合（レート）,0,0,他社競合（レート）
910071,2025-02-06,0,E 製造業,0,既存先,宇都宮営業部,その他,2025,60,3.78,0,マイツール運用,0,0,0,0,一般,1380.514,161.185,26.119,32.121,20.499,0,0,6.802,0,0.063,5.007,3.413,11.56,0.05,19.4225,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.01,0,他社合（レート）,0,0,他社合（レート）
948152,2023-11-17,0,D建設業,0,既存先,宇都宮営業部,銀行紹介,2023,60,4.55,0,鉄片除去機（幸袋テクノ製 KEMC-F105H）,0,0,0,0,一般,965.204,103.781,-28.541,-38.159,-33.387,0,0,70.185,52.207,6.938,28.805,0,40.136,72.91,38.7196,0,要注意先,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.25,0,設置検資見合せ（新・基菜）,0,0,設置検資見合せ（新・基菜）
952535,2025-03-19,0,1卸売業・小売業,0,既存先,宇都宮営業部,その他,2025,60,1.07568,0,カラー複合機,0,0,0,0,一般,1443.65,251.528,5.551,4.673,3.893,0,0,24.805,-37.703,10.191,0,1.636,0,71.314,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.99,0,他社競合（レート）,0,0,他社競合（レート）
910071,2025-02-06,0,E 製造業,0,既存先,宇都宮営業部,その他,2025,60,4.4,0,マイツール運用,0,0,0,0,一般,1380.514,161.185,26.119,32.121,20.499,0,0,6.802,0,0.063,5.007,3.413,11.56,0.05,19.4225,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.00,0,他社競合（レート）,0,0,他社競合（レート）
966816,2025-04-07,0,E製造業,0,既存先,宇都宮営業部,その他,2025,60,3.236,0,バッテリーフォークリフト 厚木事業所2-2,0,0,0,0,一般,20146.542,2425.344,441.985,466.926,306.803,0,0,300.39,7.37,59.168,172.391,69.487,285.71,10,48.51092,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.95,0,他社競合（レート）,0,0,他社競合（レート）
932354,2025-01-21,0,Rサービス業（他に分類されないもの）,0,新規先,宇都宮営業部,その他,2025,60,5.883,0,冷凍コンテナ,0,0,0,0,割賦,492.913,136.879,-2.457,-3.196,-2.666,0,0,2.349,0,0,0,2.148,81.435,72.008,0,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,3.09,0,数興費見合せ（普通・越線）,0,0,数興費見合せ（普通・越線）
966816,2025-04-07,0,E 製造業,0,既存先,宇都宮営業部,その他,2025,60,3.286,0,バッテリーフォークリフト 厚木事業所2-2,0,0,0,0,一般,20146.542,2425.344,441.985,466.926,306.803,0,0,300.39,7.37,59.168,172.391,69.487,285.71,10,48.51092,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.95,0,他社競合（レート）,0,0,他社競合（レート）
966816,2025-04-07,0,E 製造業,0,既存先,宇都宮営業部,その他,2025,60,3.136,0,バッテリーフォークリフト 厚木事業所2-2,0,0,0,0,一般,20146.542,2425.344,441.985,466.926,306.803,0,0,300.39,7.37,59.168,172.391,69.487,285.71,10,48.51092,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,1.93,0,他社競合（レート）,0,0,他社競合（レート）
919238,2025-01-15,0,H 運輸業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,17.5,0,GIGA25,0,0,0,0,自動車,370.574,75.081,28.082,28.556,19.529,0,0,36.574,0,7.875,25.057,0.592,3.406,163.77,27.978,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.89,0,0,0,0,0
