取引先ID,審査日,企業名,業種大分類,業種小分類,取引区分,営業担当部署,紹介元,検収時期(年),リース期間(月),取得価格(百万円),物件ID（任意）,物件名（任意）,物件スコア（任意）,競合状況,競合提示金利(%),競合他社名,契約種別,売上高(百万円),売上総利益(百万円),営業利益(百万円),経常利益(百万円),当期純利益(百万円),純資産(百万円),総資産(百万円),機械装置(百万円),その他資産(百万円),減価償却費(百万円),減価償却累計(百万円),支払リース料(百万円),地代家賃(百万円),銀行借入(百万円),リース残高(百万円),契約件数,格付,定性_設立経営年数,定性_顧客安定性,定性_返済履歴,定性_事業将来性,定性_設備目的,定性_メイン取引銀行,強みタグ,担当者直感スコア(1-5),特記事項,最終結果,データ登録日,見積提示日,顧客反応日,結果日,獲得レート(%),基準金利(%),失注理由,競合他社,承認条件,結果登録メモ
928949,2025-06-20,0,D建設業,0,既存先,宇都宮営業部,銀行紹介,2025,47,1.366605,0,日産 ルークス（中古）,0,0,0,0,一般,3363.433,605.919,107.81,85.891,59.779,0,0,38.362,0,27.072,0,8.074,0,235.416,6.2757,0,5,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.83,0,0,0,0,0
912485,2024-06-06,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2024,60,19.15,0,KOTO製油圧ラフター,0,0,0,0,一般,1575.669,231.798,23.949,38.435,39.641,0,0,71.128,0,26.354,21.414,4.55,303.802,122.5,30.2266,0,2,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.51,0,0,0,0,0
922176,2025-01-21,0,H 運輪業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,26849.427,0,GIGAセミトラクタ,0,0,0,0,自動車,395.863,57.833,0.963,-0.42,2.646,0,0,51.605,0,1.815,29.867,1.428,0,126.077,38.4693,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,1.58,0,0,0,0,0
906589,2025-03-24,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,84,3.9,0,ヤンマー超小型バックホー,0,0,0,0,一般,179.467,38.51,4.834,5.324,4.119,0,0,6.92,0,2.082,0,1.716,10.346,82.244,9.4486,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.41,0,0,0,0,0
915353,2025-04-10,0,E 製造業,0,新規先,宇都宮営業部,銀行紹介,2025,60,1.5,0,バッテリーフォークリフト,0,0,0,0,一般,1322.98,120.879,9.569,6.492,5.119,0,0,0,0,6.237,0,9.88,0,29.5,1.6414,0,無格付,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,4.62,0,0,0,0,0
908806,2025-04-16,0,M 宿泊業・飲食サービス業,0,既存先,宇都宮営業部,銀行紹介,2025,60,1.49,0,CROSSTREK Limited 2. 0L e-BOXER,0,0,0,0,一般,559.433,433.852,5.553,9.184,1.085,0,0,1.965,5.192,31.707,0,36.443,0,217.005125,4.7777,0,要注意先,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,3.51,0,0,0,0,0
912002,2025-07-07,0,H 運輪業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,3.8,0,日野デュトロ,0,0,0,0,自動車,1639.259,69.67,-10.231,0.158,3.104,0,0,49.068,0,1.769,27.711,1.007,104.501,59.312,3.6408,0,9,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.51,0,0,0,0,0
932439,2025-01-31,0,D 建設業,0,既存先,宇都宮営業部,銀行紹介,2025,60,3.137718,0,レクサス UX300h,0,0,0,0,自動車,393.489,109.495,34.936,37.661,26.613,0,0,1.618,0,0.3,1.178,16.458,0,10,12.12,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.53,0,0,0,0,0
909151,2025-06-27,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.916,0,（株）ミツトヨ輪郭形状・表面粗さ測定器,0,0,0,0,一般,789.924,141.857,7.094,11.801,9.59,0,0,0.725,0,2.249,0,11.203,0,29.596,0,0,3,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.16,0,0,0,0,0
914670,2025-06-11,0,1卸売業・小売業,0,既存先,宇都宮営業部,銀行紹介,2025,60,6.784,0,スライサー,0,0,0,0,一般,7285.143,1242.363,27.998,44.928,44.731,0,0,26.706,36.206,50.017,0,106.813,0,201.994,15.13958,0,4,0,0,0,0,0,0,0,0,0,成約,0,0,0,0,2.01,0,0,0,0,0
909734,2025-02-27,0,H 運輪業・郵便業,0,既存先,宇都宮営業部,銀行紹介,2025,60,8.65,0,キャラバン標準ルーフ,0,0,0,0,自動車,961.123,508.254,86.045,92.727,77.929,0,0,77.667,1.015,40.014,0,44.928,0,288.869538,16.4603,0,5,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.52,0,他社競合（レート）,0,0,他社競合（レート）
919633,2025-02-03,0,Rサービス業（他に分類されないもの）,0,既存先,宇都宮営業部,銀行紹介,2025,60,0.9534,0,高圧洗浄機,0,0,0,0,一般,203.098,44.273,17.995,17.501,13.381,0,0,0,0,0.18,0,1.086,0.119,39.092,0.31675,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,5.54,0,設備投資見合せ（部週・延館）,0,0,設備投資見合せ（部週・延館）
932608,2025-03-03,0,E製造業,0,新規先,宇都宮営業部,銀行紹介,2025,84,7.779145,0,排水処理設備,0,0,0,0,自動車,2183.952,242.991,-21.362,30.973,16.702,0,0,124.949,2.091,4.761,44.081,6.999,0.877,50,0,0,3,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.28,0,他社競合（レート）,0,0,他社競合（レート）
925820,2025-04-02,0,D 建設業,0,新規先,宇都宮営業部,銀行紹介,2025,60,5,0,新型ハリアー,0,0,0,0,自動車,828.744,155.454,-11.666,16.248,14.559,0,0,78.95,0,1.47,37.542,20.761,61.323,5.972,0,0,無格付,0,0,0,0,0,0,0,0,0,失注,0,0,0,0,2.59,0,他社競合（レート）,0,0,他社競合（レート）
