ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
910652,2025/9/24,宇都宮営業部,一般,ビジネスホン,1卸売業・小売業,131.558143,1.075,371.093,132.226,1.85,1.465,1.465,5.775,0,10.518,,12.73,,要注意先,既存先,一般リース,2,失注,黒倉方法変更（剛・自己貴金）,2,銀行,0.7,60,4.30%
931129,2025/7/24,宇都宮営業部,一般,ATLUS NEXT 基本システム,D建設業,40.197,0,359.661,25.942,1.449,0.184,0.183,1.012,,0.221,0.143,3.129,37.475,無格付,新規先,一般リース,2,失注,農産方法変更（避費・自金）,2,銀行,2.9,60,2.83%
909477,2025/5/21,宇都宮営業部,自動車,FORWARD 7T（標準）,Rサービス業（他に分類されないもの）,176.326,24.7196,735.081,369.502,-13.254,-3.725,10.054,24.793,,2.663,,119.344,,9,既存先,自動車リース,1,当社受注,,2,銀行,22,60,2.26%
933524,2025/9/4,宇都宮営業部,自動車,トヨタ ハイエースDX,1卸売業・小売業,172.631366,0,4069.968,510.787,-44.157,6.413,4.237,8.744,,1.073,0.538,62.187,,要注意先,新規先,自動車リース,1,当社受注,,2,銀行,2.470236,60,3.28%
933591,2025/9/18,宇都宮営業部,一般,デスクトップPC,E製造業,90,0,447.28,80.661,10.579,9.128,7.67,4.779,2.92,19.379,-84.596,2.107,28.341,2,新規先,一般リース,1,当社受注,,,銀行,0.6694,36,1.86%
910550,2025/5/29,宇都宮営業部,一般,業務用パソコン,E 製造業,174.390828,0.225,409.523,55.683,-99.409,-80.263,-73.667,4.161,16.501,12.738,9.57,12.311,,要注意先,既存先,一般リース,1,当社受注,,,銀行,5.08,60,4.02%
910645,2025/9/19,宇都宮営業部,自動車,ノート e-POWER,E 製造業,284.144,7.1532,391.945,133.088,10.049,23.303,28.291,8.768,22.498,1460.409,-1677.852,0.095,4.68,2,既存先,自動車リース,1,当社受注,,2,銀行,2.953805,48,2.27%
922177,2025/6/24,宇都宮営業部,自動車,UDトラクタ①,D建設業,19.044,0,338.52,84.884,7.616,2.851,2.166,18.508,20.834,72.512,9.433,4.512,17.728,2,新規先,自動車リース,1,当社受注,,2,銀行,14.95,60,2.02%
921202,2025/10/6,宇都宮営業部,一般,再加熱キャビネット,p 医療・福祉,80.688,0,819.092,726.94,6.72,25.137,18.295,39.722,,16.465,0,69.036,0,要注意先,新規先,一般リース,1,当社受注,,2,銀行,0.3916,60,2.76%
918285,2025/7/22,宇都宮営業部,自動車,レクサス •ES300h,Rサービス業（他に分類されないもの）,754.285,0,426.269,416.879,9.669,167.715,100.623,65.368,,0.371,124.939,82.721,,無格付,新規先,自動車リース,1,当社受注,,2,銀行,5.983054,60,2.02%
906290,2025/11/11,宇都宮営業部,一般,水質浄化装置,Rサービス業（他に分類されないもの）,28.5,13.68078,3537.886,2545.288,524.344,469.336,314.75,93.827,,0.297,5.933,433.53,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,2.178,60,2.54%
933684,2025/10/6,宇都宮営業部,一般,パソコン,E 製造業,126.038,0,212.091,66.856,14.766,24.528,24.255,0,11.591,21.614,,,0.226,無格付,新規先,一般リース,1,当社受注,,,銀行,1.19,60,2.62%
910652,2025/10/31,宇都宮営業部,割賦,ビジネスホン,1卸売業・小売業,131.558143,1.075,371.093,132.226,1.85,1.465,1.465,5.775,0,10.518,,12.73,0,要注意先,既存先,割賦,1,当社受注,,2,銀行,0.7,60,4.17%
923670,2025/10/17,宇都宮営業部,一般,パソコン4台,D建設業,2.8,6.904,851.415,104.686,19.815,22.856,15.432,3.283,37.258,70.554,8.188,2.341,12.748,5,既存先,一般リース,1,当社受注,,2,銀行,1.167,60,2.27%
932385,2025/5/26,宇都宮営業部,割賦,フォークリフト,D 建設業,39.0125,33.3791,634.224,92.839,6.655,11.364,7.128,10.897,31.053,46.717,0.46,0.961,34.733,無格付,既存先,割賦,1,当社受注,,2,銀行,3.4,60,3.21%
912521,2025/3/11,宇都宮営業部,一般,目砂散布機②,1卸売業・小売業,18.55,12.25068,120,120,28.264,35.008,18.857,21.443,,13.337,1490.341,45.81,,無格付,既存先,一般リース,1,当社受注,,2,銀行,11.4,60,2.11%
906081,2025/7/31,宇都宮営業部,一般,全身用X線CT装置,p 医療・福祉,11.65,0,161.456,161.456,0.881,1.457,1.376,4.294,0,40.482,-53.535,8.167,,無格付,既存先,一般リース,1,当社受注,,2,銀行,6.6063,96,2.72%
933066,2025/6/9,宇都宮営業部,一般,電話設（更新,Rサービス（他に分類されないもの）,44.996,,1235.434,298.005,225.48,226.168,158.474,,4.356,1.029,,,13.035,4,新規先,一般リース,1,当社受注,,,銀行,2.44,60,3.04%
924572,2025/8/4,宇都宮営業部,一般,IDC在宅ケアマネジメント支援システムSP/追加,Rサービス業（他に分類されないもの）,545.901,3.88154,2390.184,397.191,79.723,84.543,55.579,13.478,210.003,,239.559,0.95,64.779,5,既存先,一般リース,2,失注,関東方法文更（開発・自己資金）,2,銀行,0.192,60,3.53%
921202,2025/10/6,,一般,再加熱キャビネット,p 医療・福祉,80.688,,819.092,726.94,6.72,25.137,18.295,39.722,0,16.465,,69.036,0,要注意先,既存先,一般リース,1,当社受注,,2,銀行,1.0011,60,2.86%
933622,2025/9/30,宇都宮営業部,一般,トヨタL＆Fバッテリーフォークリフト,E 製造業,30,,591.819,81.579,7.056,5.558,5.469,11.95,0,9.83,,8.72,,無格付,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,2.48,60,2.63%
921873,2025/4/2,宇都宮営業部,割賦,屋内消火栓ポンプ,Rサービス薬（他に分類されないもの）,51,23.50695,2327.629,2042.381,82.619,31.824,23.875,153.546,0,58.689,,180.183,0,9,既存先,割賦,1,当社受注,,2,銀行,5.86,84,3.24%
913584,2025/10/6,宇都宮営業部,一般,ファイバーレーザー切断加工機,E製造業,603.062,0,3534.829,264.918,101.617,125.889,101.67,28.42,18.852,70.945,0.09,23.5,22.39,無格付,新規先,一般リース,1,当社受注,,2,銀行,3.1413,60,2.07%
929170,2025/7/8,宇都宮営業部,一般,ニチュプラッター,1卸売業・小売業,123.328,,1050.884,189.129,34.9,33.786,-34.649,3.693,,,,8.575,,9,新規先,一般リース,1,当社受注,,2,銀行,2.584,60,2.56%
928282,2025/10/10,宇都宮営業部,自動車,新型カローラツーリングX,1卸売業・小売業,38.787,1.353,968.943,146.074,29.97,30.977,8.576,7.411,,0,9.012,0.922,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,5.943325,60,2.61%
917767,2025/7/25,宇都宮営業部,一般,オイルミスト用エアコン,E 製造業,38.609,0,193.083,82.23,23.05,21.788,21.578,,5.057,2.576,,2.45,5.733,無格付,既存先,一般リース,1,当社受注,,2,銀行,7.7,60,2.20%
908806,2025/6/2,宇都宮営業部,自動車,CROSSTREK Limit ed 2. 0L e-BOXER,M 宿泊業・飲食サービス業,217.00512,4.7777,559.433,433.852,5.553,9.184,1.085,31.707,,1.965,5.192,36.443,,要注意先,既存先,自動車リース,1,当社受注,,2,銀行,3.240845,60,3.54%
910633,2025/9/10,宇都宮営業部,一般,HP製 パソコン10台,E 製造業,300.553,17.82475,1030.196,86.972,-77.182,5.568,8.716,,105.073,108.769,,2.023,5.063,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.53,60,2.62%
906290,2025/10/21,宇都宮営業部,一般,水質浄化装置,Rサービス（他に分類されないもの）,28.5,13.68078,3537.886,2545.288,524.344,469.336,314.75,93.827,,0.297,5.933,433.53,,4,既存先,一般リース,1,当社受注,,2,銀行,1.257,60,2.62%
907066,2025/1/14,宇都宮営業部,自動車,いすダエルフ3t,E 製造業,63.858,1.4016,625.629,87.856,2.15,2.145,2.101,12.451,7.597,327.065,-590.007,1.805,5.959,要注意先,既存先,自動車リース,1,当社受注,,2,銀行,5.557,60,3.60%
911609,2025/10/7,宇都宮営業部,自動車,いす”フォワード,D 建設業,98.69,2.8823,826.749,64.857,15.251,16.387,21.115,8.655,23.746,115.949,,2.233,2.874,無格付,既存先,自動車リース,,当社受注,,2,銀行,12.514,60,2.00%
919633,2025/9/12,宇都宮営業部,割賦,高圧洗浄機,Rサービス業（他に分類されないもの）,39.092,0.31675,203.098,44.273,17.995,17.501,13.381,0.18,,,,1.086,0.119,無格付,既存先,割賦,1,当社受注,,2,銀行,0.4133,60,4.45%
910805,2025/9/29,宇都宮営業部,一般,回転式たててすり,p 医療・福祉,714.028,2.091,549.971,549.971,1.399,-9.804,-9.804,64.125,,,13.403,4.462,,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.6,60,3.04%
912485,2025/8/26,宇都宮営業部,自動車,KOTO製油圧ラフター,D建設業,122.5,30.2266,1575.669,231.798,23.949,38.435,39.641,26.354,21.414,71.128,,4.55,303.802,2,既存先,自動車リース,,当社受注,,2,銀行,63.5,72,2.05%
933695,2025/10/7,宇都宮営業部,一般,HP Pro SFF 400 G9,E 製造業,52.584,,464.843,93.251,-25.848,5.798,2.461,11.272,24.019,82.363,1.089,5.445,1.52,5,新規先,一般リース,1,当社受注,,2,銀行,2.5112,60,2.62%
915186,2025/9/18,宇都宮営業部,一般,複合機,D建設業,670,8.28202,9016.022,633.805,408.497,399.898,326.153,13.421,78.102,3.043,,0.43,69.301,5,既存先,一般リース,2,失注,「止方法更（製造・自己書）,2,銀行,0.8,60,2.70%
916471,2025/6/5,宇都宮営業部,自動車,いす ”FORWARD 4t,H 運輪業・郵便業,31.489,9.2317,1484.436,228.865,17.406,41.307,35.877,4.72,19.546,4.785,0,5.491,52.254,9,既存先,自動車リース,,失注,他社競合（レート）,2,銀行,10.5,60,1.91%
927414,2025/10/21,宇都宮営業部,自動車,メルセデスベンツ Gクラス,E製造業,54.2,0.294,64.256,34.142,11.617,11.378,7.779,1.25,,1.894,0,1.235,,4,既存先,自動車リース,,失注,放電検資見合せ（※週・越糖）,2,銀行,8.48487,36,4.00%
916471,2025/6/5,宇都宮営業部,自動車,いす ”FORWARD 4t,H 運輸業・郵便業,31.489,9.2317,1484.436,228.865,17.406,41.307,35.877,4.72,19.546,4.785,0,5.491,52.254,無格付,既存先,自動車リース,2,失注,他社態合（レート）,2,銀行,19.5,60,1.90%
